vector,word,wordCount,dt,doc_id,doc
1990,Acute_hepatitis,166343,01/01/1990,1990,1990
1990,Alcohol_use_disorders,116390,01/01/1990,1990,1990
1990,Alzheimer_s_disease_and_other_dementias,560616,01/01/1990,1990,1990
1990,Cardiovascular_diseases,12062179,01/01/1990,1990,1990
1990,Chronic_kidney_disease,600925,01/01/1990,1990,1990
1990,Chronic_respiratory_diseases,3092759,01/01/1990,1990,1990
1990,Cirrhosis_and_other_chronic_liver_diseases,1012423,01/01/1990,1990,1990
1990,Conflict_and_terrorism,116286,01/01/1990,1990,1990
1990,Diabetes_mellitus,661085,01/01/1990,1990,1990
1990,Diarrheal_diseases,2894957,01/01/1990,1990,1990
1990,Digestive_diseases,1854392,01/01/1990,1990,1990
1990,Drowning,460460,01/01/1990,1990,1990
1990,Drug_use_disorders,56133,01/01/1990,1990,1990
1990,Environmental_heat_and_cold_exposure,55072,01/01/1990,1990,1990
1990,Exposure_to_forces_of_nature,50216,01/01/1990,1990,1990
1990,Fire__heat__and_hot_substances,123123,01/01/1990,1990,1990
1990,HIV_AIDS,336059,01/01/1990,1990,1990
1990,Interpersonal_violence,372497,01/01/1990,1990,1990
1990,Lower_respiratory_infections,3318264,01/01/1990,1990,1990
1990,Malaria,840297,01/01/1990,1990,1990
1990,Maternal_disorders,302419,01/01/1990,1990,1990
1990,Meningitis,432253,01/01/1990,1990,1990
1990,Neonatal_disorders,3004581,01/01/1990,1990,1990
1990,Neoplasms,5752596,01/01/1990,1990,1990
1990,Nutritional_deficiencies,756808,01/01/1990,1990,1990
1990,Parkinson_s_disease,147156,01/01/1990,1990,1990
1990,Poisonings,87951,01/01/1990,1990,1990
1990,Protein_energy_malnutrition,655975,01/01/1990,1990,1990
1990,Road_injuries_,1112770,01/01/1990,1990,1990
1990,Self_harm,738804,01/01/1990,1990,1990
1990,Tuberculosis,1776727,01/01/1990,1990,1990
1991,Acute_hepatitis,165276,01/01/1991,1991,1991
1991,Alcohol_use_disorders,122478,01/01/1991,1991,1991
1991,Alzheimer_s_disease_and_other_dementias,583166,01/01/1991,1991,1991
1991,Cardiovascular_diseases,12220282,01/01/1991,1991,1991
1991,Chronic_kidney_disease,613589,01/01/1991,1991,1991
1991,Chronic_respiratory_diseases,3148288,01/01/1991,1991,1991
1991,Cirrhosis_and_other_chronic_liver_diseases,1026870,01/01/1991,1991,1991
1991,Conflict_and_terrorism,85017,01/01/1991,1991,1991
1991,Diabetes_mellitus,679630,01/01/1991,1991,1991
1991,Diarrheal_diseases,2903085,01/01/1991,1991,1991
1991,Digestive_diseases,1877515,01/01/1991,1991,1991
1991,Drowning,454375,01/01/1991,1991,1991
1991,Drug_use_disorders,61890,01/01/1991,1991,1991
1991,Environmental_heat_and_cold_exposure,56658,01/01/1991,1991,1991
1991,Exposure_to_forces_of_nature,156552,01/01/1991,1991,1991
1991,Fire__heat__and_hot_substances,123941,01/01/1991,1991,1991
1991,HIV_AIDS,430725,01/01/1991,1991,1991
1991,Interpersonal_violence,383689,01/01/1991,1991,1991
1991,Lower_respiratory_infections,3282941,01/01/1991,1991,1991
1991,Malaria,858984,01/01/1991,1991,1991
1991,Maternal_disorders,298271,01/01/1991,1991,1991
1991,Meningitis,428621,01/01/1991,1991,1991
1991,Neonatal_disorders,2975087,01/01/1991,1991,1991
1991,Neoplasms,5867965,01/01/1991,1991,1991
1991,Nutritional_deficiencies,729145,01/01/1991,1991,1991
1991,Parkinson_s_disease,150875,01/01/1991,1991,1991
1991,Poisonings,87813,01/01/1991,1991,1991
1991,Protein_energy_malnutrition,631013,01/01/1991,1991,1991
1991,Road_injuries_,1117024,01/01/1991,1991,1991
1991,Self_harm,752575,01/01/1991,1991,1991
1991,Tuberculosis,1786389,01/01/1991,1991,1991
1992,Acute_hepatitis,163687,01/01/1992,1992,1992
1992,Alcohol_use_disorders,131665,01/01/1992,1992,1992
1992,Alzheimer_s_disease_and_other_dementias,605894,01/01/1992,1992,1992
1992,Cardiovascular_diseases,12437979,01/01/1992,1992,1992
1992,Chronic_kidney_disease,630160,01/01/1992,1992,1992
1992,Chronic_respiratory_diseases,3207816,01/01/1992,1992,1992
1992,Cirrhosis_and_other_chronic_liver_diseases,1042953,01/01/1992,1992,1992
1992,Conflict_and_terrorism,62063,01/01/1992,1992,1992
1992,Diabetes_mellitus,702253,01/01/1992,1992,1992
1992,Diarrheal_diseases,2871809,01/01/1992,1992,1992
1992,Digestive_diseases,1903759,01/01/1992,1992,1992
1992,Drowning,447056,01/01/1992,1992,1992
1992,Drug_use_disorders,66826,01/01/1992,1992,1992
1992,Environmental_heat_and_cold_exposure,59926,01/01/1992,1992,1992
1992,Exposure_to_forces_of_nature,12030,01/01/1992,1992,1992
1992,Fire__heat__and_hot_substances,124995,01/01/1992,1992,1992
1992,HIV_AIDS,540070,01/01/1992,1992,1992
1992,Interpersonal_violence,407176,01/01/1992,1992,1992
1992,Lower_respiratory_infections,3258792,01/01/1992,1992,1992
1992,Malaria,856415,01/01/1992,1992,1992
1992,Maternal_disorders,299300,01/01/1992,1992,1992
1992,Meningitis,426440,01/01/1992,1992,1992
1992,Neonatal_disorders,2950376,01/01/1992,1992,1992
1992,Neoplasms,5996098,01/01/1992,1992,1992
1992,Nutritional_deficiencies,700664,01/01/1992,1992,1992
1992,Parkinson_s_disease,154886,01/01/1992,1992,1992
1992,Poisonings,88435,01/01/1992,1992,1992
1992,Protein_energy_malnutrition,606015,01/01/1992,1992,1992
1992,Road_injuries_,1125566,01/01/1992,1992,1992
1992,Self_harm,770286,01/01/1992,1992,1992
1992,Tuberculosis,1807740,01/01/1992,1992,1992
1993,Acute_hepatitis,161899,01/01/1993,1993,1993
1993,Alcohol_use_disorders,143901,01/01/1993,1993,1993
1993,Alzheimer_s_disease_and_other_dementias,629571,01/01/1993,1993,1993
1993,Cardiovascular_diseases,12802108,01/01/1993,1993,1993
1993,Chronic_kidney_disease,647255,01/01/1993,1993,1993
1993,Chronic_respiratory_diseases,3266612,01/01/1993,1993,1993
1993,Cirrhosis_and_other_chronic_liver_diseases,1067730,01/01/1993,1993,1993
1993,Conflict_and_terrorism,62733,01/01/1993,1993,1993
1993,Diabetes_mellitus,728077,01/01/1993,1993,1993
1993,Diarrheal_diseases,2798615,01/01/1993,1993,1993
1993,Digestive_diseases,1939556,01/01/1993,1993,1993
1993,Drowning,445434,01/01/1993,1993,1993
1993,Drug_use_disorders,71603,01/01/1993,1993,1993
1993,Environmental_heat_and_cold_exposure,66812,01/01/1993,1993,1993
1993,Exposure_to_forces_of_nature,21369,01/01/1993,1993,1993
1993,Fire__heat__and_hot_substances,127493,01/01/1993,1993,1993
1993,HIV_AIDS,664463,01/01/1993,1993,1993
1993,Interpersonal_violence,432858,01/01/1993,1993,1993
1993,Lower_respiratory_infections,3226972,01/01/1993,1993,1993
1993,Malaria,862216,01/01/1993,1993,1993
1993,Maternal_disorders,293564,01/01/1993,1993,1993
1993,Meningitis,420836,01/01/1993,1993,1993
1993,Neonatal_disorders,2924485,01/01/1993,1993,1993
1993,Neoplasms,6167069,01/01/1993,1993,1993
1993,Nutritional_deficiencies,674219,01/01/1993,1993,1993
1993,Parkinson_s_disease,160249,01/01/1993,1993,1993
1993,Poisonings,90036,01/01/1993,1993,1993
1993,Protein_energy_malnutrition,583919,01/01/1993,1993,1993
1993,Road_injuries_,1137444,01/01/1993,1993,1993
1993,Self_harm,791904,01/01/1993,1993,1993
1993,Tuberculosis,1774711,01/01/1993,1993,1993
1994,Acute_hepatitis,159423,01/01/1994,1994,1994
1994,Alcohol_use_disorders,153859,01/01/1994,1994,1994
1994,Alzheimer_s_disease_and_other_dementias,652176,01/01/1994,1994,1994
1994,Cardiovascular_diseases,13026289,01/01/1994,1994,1994
1994,Chronic_kidney_disease,665365,01/01/1994,1994,1994
1994,Chronic_respiratory_diseases,3297292,01/01/1994,1994,1994
1994,Cirrhosis_and_other_chronic_liver_diseases,1089331,01/01/1994,1994,1994
1994,Conflict_and_terrorism,566082,01/01/1994,1994,1994
1994,Diabetes_mellitus,751254,01/01/1994,1994,1994
1994,Diarrheal_diseases,2740299,01/01/1994,1994,1994
1994,Digestive_diseases,1967669,01/01/1994,1994,1994
1994,Drowning,443350,01/01/1994,1994,1994
1994,Drug_use_disorders,76717,01/01/1994,1994,1994
1994,Environmental_heat_and_cold_exposure,72305,01/01/1994,1994,1994
1994,Exposure_to_forces_of_nature,12717,01/01/1994,1994,1994
1994,Fire__heat__and_hot_substances,129611,01/01/1994,1994,1994
1994,HIV_AIDS,800169,01/01/1994,1994,1994
1994,Interpersonal_violence,441971,01/01/1994,1994,1994
1994,Lower_respiratory_infections,3187285,01/01/1994,1994,1994
1994,Malaria,855671,01/01/1994,1994,1994
1994,Maternal_disorders,293148,01/01/1994,1994,1994
1994,Meningitis,413799,01/01/1994,1994,1994
1994,Neonatal_disorders,2896505,01/01/1994,1994,1994
1994,Neoplasms,6296066,01/01/1994,1994,1994
1994,Nutritional_deficiencies,649801,01/01/1994,1994,1994
1994,Parkinson_s_disease,164381,01/01/1994,1994,1994
1994,Poisonings,90897,01/01/1994,1994,1994
1994,Protein_energy_malnutrition,564046,01/01/1994,1994,1994
1994,Road_injuries_,1153642,01/01/1994,1994,1994
1994,Self_harm,817682,01/01/1994,1994,1994
1994,Tuberculosis,1753811,01/01/1994,1994,1994
1995,Acute_hepatitis,157173,01/01/1995,1995,1995
1995,Alcohol_use_disorders,156714,01/01/1995,1995,1995
1995,Alzheimer_s_disease_and_other_dementias,674815,01/01/1995,1995,1995
1995,Cardiovascular_diseases,13129252,01/01/1995,1995,1995
