,filename,word,wordavg,percent_of_total,JSD,final_JSD,dt,vector,Pos,wordCount,doc_id,doc,subcorpus,wordCount_x,wordCount_y
586,19,brand,0.0003619691119691,0.0091324200913242,0.05031319597381448,,26/07/2015,7.0,NOUN,,M0d0d8,7.0,mainstream,9.0,2.0
587,19,book,0.0004424066924066,0.0091324200913242,0.04931256333477471,,26/07/2015,7.0,NOUN,,M0d0d8,7.0,mainstream,11.0,2.0
588,19,job,0.0004826254826254,0.0091324200913242,0.04883232574030492,,26/07/2015,7.0,NOUN,,M0d0d8,7.0,mainstream,12.0,2.0
589,19,professor,0.0004826254826254,0.0091324200913242,0.04883232574030492,,26/07/2015,7.0,NOUN,,M0d0d8,7.0,mainstream,12.0,2.0
590,19,critical,0.0006435006435006,0.0091324200913242,0.047019186541206105,,26/07/2015,7.0,ADJ,,M0d0d8,7.0,mainstream,16.0,2.0
591,19,cent,0.0026946589446589,0.0136986301369863,0.045100215713006035,,26/07/2015,7.0,NOUN,,M0d0d8,7.0,mainstream,67.0,3.0
592,19,more,0.0057110682110682,,0.04453531332331125,,,,,,,,,142.0,
593,19,president,0.0009250321750321,0.0091324200913242,0.04415736706446878,,26/07/2015,7.0,NOUN,,M0d0d8,7.0,mainstream,23.0,2.0
594,19,top,0.0009250321750321,0.0091324200913242,0.04415736706446878,,26/07/2015,7.0,NOUN,,M0d0d8,7.0,mainstream,23.0,2.0
595,19,drug,0.0052686615186615,,0.04277216333886254,,,,,,,,,131.0,
596,19,second,0.0010859073359073,0.0091324200913242,0.04265369855981495,,26/07/2015,7.0,ADJ,,M0d0d8,7.0,mainstream,27.0,2.0
597,19,first,0.0033381595881595,0.0136986301369863,0.04127729117435711,,26/07/2015,7.0,ADJ,,M0d0d8,7.0,mainstream,83.0,3.0
598,19,change,0.0012870012870012,0.0091324200913242,0.040878214715116844,,26/07/2015,7.0,NOUN,,M0d0d8,7.0,mainstream,32.0,2.0
599,19,place,0.0014076576576576,0.0091324200913242,0.039860216676876545,,26/07/2015,7.0,NOUN,,M0d0d8,7.0,mainstream,35.0,2.0
600,20,cancer,0.0032175032175032,0.0396600566572237,0.09652361523831182,,01/06/2018,23.0,NOUN,,M1fd74,23.0,mainstream,80.0,14.0
601,20,prevention,0.0003619691119691,0.0198300283286118,0.07834981697504174,,01/06/2018,23.0,NOUN,,M1fd74,23.0,mainstream,9.0,7.0
602,20,air,0.0006032818532818,0.0141643059490084,0.06229953257882769,,01/06/2018,23.0,NOUN,,M1fd74,23.0,mainstream,15.0,5.0
603,20,obesity,0.0002010939510939,0.0113314447592068,0.05920855741640447,,01/06/2018,23.0,NOUN,,M1fd74,23.0,mainstream,5.0,4.0
604,20,tobacco,0.0004424066924066,0.0113314447592068,0.0561476860439801,,01/06/2018,23.0,NOUN,,M1fd74,23.0,mainstream,11.0,4.0
605,20,country,0.0039414414414414,0.0198300283286118,0.05414566360044885,,01/06/2018,23.0,NOUN,,M1fd74,23.0,mainstream,98.0,7.0
606,20,such,0.004021879021879,0.0198300283286118,0.05373432886687862,,01/06/2018,23.0,ADJ,,M1fd74,23.0,mainstream,100.0,7.0
607,20,smoking,0.0002010939510939,0.0084985835694051,0.050453531014706475,,01/06/2018,23.0,NOUN,,M1fd74,23.0,mainstream,5.0,3.0
608,20,campaign,0.0011261261261261,0.0113314447592068,0.049400484971809426,,01/06/2018,23.0,NOUN,,M1fd74,23.0,mainstream,28.0,4.0
609,20,pollution,0.0002815315315315,0.0084985835694051,0.049281989790716726,,01/06/2018,23.0,NOUN,,M1fd74,23.0,mainstream,7.0,3.0
610,20,policy,0.0012065637065637,0.0113314447592068,0.048710228904082414,,01/06/2018,23.0,NOUN,,M1fd74,23.0,mainstream,30.0,4.0
611,20,public,0.0036599099099099,0.0169971671388102,0.04855295635864415,,01/06/2018,23.0,ADJ,,M1fd74,23.0,mainstream,91.0,6.0
612,20,time,0.006515444015444,,0.04757525148348658,,,,,,,,,162.0,
613,20,case,0.0039816602316602,0.0169971671388102,0.046851307601395505,,01/06/2018,23.0,NOUN,,M1fd74,23.0,mainstream,99.0,6.0
614,20,cause,0.0004826254826254,0.0084985835694051,0.046695767650413146,,01/06/2018,23.0,NOUN,,M1fd74,23.0,mainstream,12.0,3.0
615,20,cent,0.0026946589446589,0.0141643059490084,0.04642809981264135,,01/06/2018,23.0,NOUN,,M1fd74,23.0,mainstream,67.0,5.0
616,20,poor,0.0007239382239382,0.0084985835694051,0.04399313362581996,,01/06/2018,23.0,ADJ,,M1fd74,23.0,mainstream,18.0,3.0
617,20,drug,0.0052686615186615,,0.04277216333886254,,,,,,,,,131.0,
618,20,cigarette,8.043758043758043e-05,0.0056657223796034,0.04223453316217177,,01/06/2018,23.0,NOUN,,M1fd74,23.0,mainstream,2.0,2.0
619,20,lowincome,8.043758043758043e-05,0.0056657223796034,0.04223453316217177,,01/06/2018,23.0,NOUN,,M1fd74,23.0,mainstream,2.0,2.0
620,20,overweight,8.043758043758043e-05,0.0056657223796034,0.04223453316217177,,01/06/2018,23.0,ADJ,,M1fd74,23.0,mainstream,2.0,2.0
621,20,many,0.0048664736164736,,0.041104242817743775,,,,,,,,,121.0,
622,20,lifestyle,0.0002010939510939,0.0056657223796034,0.0399881105404591,,01/06/2018,23.0,NOUN,,M1fd74,23.0,mainstream,5.0,2.0
623,20,recommendation,0.0002413127413127,0.0056657223796034,0.03933087960934161,,01/06/2018,23.0,NOUN,,M1fd74,23.0,mainstream,6.0,2.0
624,20,number,0.0024935649935649,0.0113314447592068,0.03922842492143622,,01/06/2018,23.0,NOUN,,M1fd74,23.0,mainstream,62.0,4.0
625,20,risk,0.0025740025740025,0.0113314447592068,0.038706702072312915,,01/06/2018,23.0,NOUN,,M1fd74,23.0,mainstream,64.0,4.0
626,20,patient,0.0043034105534105,,0.038649299570659885,,,,,,,,,107.0,
627,20,disease,0.0026142213642213,0.0113314447592068,0.03844822000372235,,01/06/2018,23.0,NOUN,,M1fd74,23.0,mainstream,65.0,4.0
628,20,problem,0.00132722007722,0.0084985835694051,0.038297538967116414,,01/06/2018,23.0,NOUN,,M1fd74,23.0,mainstream,33.0,3.0
629,20,priority,0.0003217503217503,0.0056657223796034,0.03810334397033196,,01/06/2018,23.0,NOUN,,M1fd74,23.0,mainstream,8.0,2.0
630,21,tortoise,0.0001206563706563,0.0526315789473684,0.1349426065529858,,31/07/2010,37.0,NOUN,,M1f369,37.0,mainstream,3.0,3.0
631,21,aesthete,8.043758043758043e-05,0.0350877192982456,0.10981608977195802,,31/07/2010,37.0,NOUN,,M1f369,37.0,mainstream,2.0,2.0
632,21,gold,0.0002815315315315,0.0350877192982456,0.10766448645995613,,31/07/2010,37.0,NOUN,,M1f369,37.0,mainstream,7.0,2.0
633,21,antique,4.021879021879022e-05,0.0175438596491228,0.07739802795551137,,31/07/2010,37.0,ADJ,,M1f369,37.0,mainstream,1.0,1.0
634,21,bronze,4.021879021879022e-05,0.0175438596491228,0.07739802795551137,,31/07/2010,37.0,NOUN,,M1f369,37.0,mainstream,1.0,1.0
635,21,carmine,4.021879021879022e-05,0.0175438596491228,0.07739802795551137,,31/07/2010,37.0,NOUN,,M1f369,37.0,mainstream,1.0,1.0
636,21,cushion,4.021879021879022e-05,0.0175438596491228,0.07739802795551137,,31/07/2010,37.0,NOUN,,M1f369,37.0,mainstream,1.0,1.0
637,21,cutprice,4.021879021879022e-05,0.0175438596491228,0.07739802795551137,,31/07/2010,37.0,NOUN,,M1f369,37.0,mainstream,1.0,1.0
638,21,dining,4.021879021879022e-05,0.0175438596491228,0.07739802795551137,,31/07/2010,37.0,NOUN,,M1f369,37.0,mainstream,1.0,1.0
639,21,epithet,4.021879021879022e-05,0.0175438596491228,0.07739802795551137,,31/07/2010,37.0,NOUN,,M1f369,37.0,mainstream,1.0,1.0
640,21,fashionable,4.021879021879022e-05,0.0175438596491228,0.07739802795551137,,31/07/2010,37.0,ADJ,,M1f369,37.0,mainstream,1.0,1.0
641,21,flamboyant,4.021879021879022e-05,0.0175438596491228,0.07739802795551137,,31/07/2010,37.0,ADJ,,M1f369,37.0,mainstream,1.0,1.0
642,21,gem,4.021879021879022e-05,0.0175438596491228,0.07739802795551137,,31/07/2010,37.0,NOUN,,M1f369,37.0,mainstream,1.0,1.0
643,21,grande,4.021879021879022e-05,0.0175438596491228,0.07739802795551137,,31/07/2010,37.0,ADJ,,M1f369,37.0,mainstream,1.0,1.0
644,21,memorable,4.021879021879022e-05,0.0175438596491228,0.07739802795551137,,31/07/2010,37.0,ADJ,,M1f369,37.0,mainstream,1.0,1.0
645,21,ownership,4.021879021879022e-05,0.0175438596491228,0.07739802795551137,,31/07/2010,37.0,NOUN,,M1f369,37.0,mainstream,1.0,1.0
646,21,paint,4.021879021879022e-05,0.0175438596491228,0.07739802795551137,,31/07/2010,37.0,NOUN,,M1f369,37.0,mainstream,1.0,1.0
647,21,pet,4.021879021879022e-05,0.0175438596491228,0.07739802795551137,,31/07/2010,37.0,NOUN,,M1f369,37.0,mainstream,1.0,1.0
648,21,poqueera,4.021879021879022e-05,0.0175438596491228,0.07739802795551137,,31/07/2010,37.0,NOUN,,M1f369,37.0,mainstream,1.0,1.0
649,21,rebour,4.021879021879022e-05,0.0175438596491228,0.07739802795551137,,31/07/2010,37.0,NOUN,,M1f369,37.0,mainstream,1.0,1.0
650,21,reptile,4.021879021879022e-05,0.0175438596491228,0.07739802795551137,,31/07/2010,37.0,NOUN,,M1f369,37.0,mainstream,1.0,1.0
651,21,satin,4.021879021879022e-05,0.0175438596491228,0.07739802795551137,,31/07/2010,37.0,NOUN,,M1f369,37.0,mainstream,1.0,1.0
652,21,select,4.021879021879022e-05,0.0175438596491228,0.07739802795551137,,31/07/2010,37.0,ADJ,,M1f369,37.0,mainstream,1.0,1.0
653,21,taxidermy,4.021879021879022e-05,0.0175438596491228,0.07739802795551137,,31/07/2010,37.0,NOUN,,M1f369,37.0,mainstream,1.0,1.0
654,21,tradition,4.021879021879022e-05,0.0175438596491228,0.07739802795551137,,31/07/2010,37.0,NOUN,,M1f369,37.0,mainstream,1.0,1.0
655,21,can,8.043758043758043e-05,0.0175438596491228,0.07674430681491522,,31/07/2010,37.0,NOUN,,M1f369,37.0,mainstream,2.0,1.0
656,21,extraordinary,8.043758043758043e-05,0.0175438596491228,0.07674430681491522,,31/07/2010,37.0,ADJ,,M1f369,37.0,mainstream,2.0,1.0
657,21,fictional,8.043758043758043e-05,0.0175438596491228,0.07674430681491522,,31/07/2010,37.0,ADJ,,M1f369,37.0,mainstream,2.0,1.0
658,21,poet,8.043758043758043e-05,0.0175438596491228,0.07674430681491522,,31/07/2010,37.0,NOUN,,M1f369,37.0,mainstream,2.0,1.0
659,21,protagonist,8.043758043758043e-05,0.0175438596491228,0.07674430681491522,,31/07/2010,37.0,NOUN,,M1f369,37.0,mainstream,2.0,1.0
660,22,cent,0.0026946589446589,0.022508038585209,0.06707833597734232,,17/06/2020,36.0,NOUN,,M14a97,36.0,mainstream,67.0,7.0
661,22,european,0.0008043758043758,0.0160771704180064,0.0652949458704276,,17/06/2020,36.0,ADJ,,M14a97,36.0,mainstream,20.0,5.0
662,22,medical,0.0019707207207207,0.0160771704180064,0.05628787550219913,,17/06/2020,36.0,ADJ,,M14a97,36.0,mainstream,49.0,5.0
663,22,serbian,0.0001206563706563,0.0096463022508038,0.05541969902182311,,17/06/2020,36.0,ADJ,,M14a97,36.0,mainstream,3.0,3.0
664,22,equipment,0.0002010939510939,0.0096463022508038,0.0541598882354556,,17/06/2020,36.0,NOUN,,M14a97,36.0,mainstream,5.0,3.0
665,22,country,0.0039414414414414,0.0192926045016077,0.052845930248733165,,17/06/2020,36.0,NOUN,,M14a97,36.0,mainstream,98.0,6.0
666,22,pandemic,0.0013674388674388,0.0128617363344051,0.051930875223822726,,17/06/2020,36.0,NOUN,,M14a97,36.0,mainstream,34.0,4.0
667,22,foreign,0.0006435006435006,0.0096463022508038,0.048713420880753255,,17/06/2020,36.0,ADJ,,M14a97,36.0,mainstream,16.0,3.0
668,22,western,0.0006435006435006,0.0096463022508038,0.048713420880753255,,17/06/2020,36.0,ADJ,,M14a97,36.0,mainstream,16.0,3.0
669,22,economy,0.0009250321750321,0.0096463022508038,0.0458793850089046,,17/06/2020,36.0,NOUN,,M14a97,36.0,mainstream,23.0,3.0
670,22,ambivalent,8.043758043758043e-05,0.0064308681672025,0.04522190692212525,,17/06/2020,36.0,ADJ,,M14a97,36.0,mainstream,2.0,2.0
671,22,membership,8.043758043758043e-05,0.0064308681672025,0.04522190692212525,,17/06/2020,36.0,NOUN,,M14a97,36.0,mainstream,2.0,2.0
672,22,solidarity,8.043758043758043e-05,0.0064308681672025,0.04522190692212525,,17/06/2020,36.0,NOUN,,M14a97,36.0,mainstream,2.0,2.0
673,22,forecast,0.0001206563706563,0.0064308681672025,0.04443904299814758,,17/06/2020,36.0,NOUN,,M14a97,36.0,mainstream,3.0,2.0
674,22,year,0.0076817889317889,0.022508038585209,0.04392606762900757,,17/06/2020,36.0,NOUN,,M14a97,36.0,mainstream,191.0,7.0
675,22,integration,0.0001608751608751,0.0064308681672025,0.043718946775509956,,17/06/2020,36.0,NOUN,,M14a97,36.0,mainstream,4.0,2.0
676,22,health,0.005349099099099,,0.04309805892323022,,,,,,,,,133.0,
677,22,drug,0.0052686615186615,,0.04277216333886254,,,,,,,,,131.0,
678,22,many,0.0048664736164736,,0.041104242817743775,,,,,,,,,121.0,
679,22,direct,0.0004021879021879,0.0064308681672025,0.04010036131821504,,17/06/2020,36.0,ADJ,,M14a97,36.0,mainstream,10.0,2.0
680,22,supply,0.0004424066924066,0.0064308681672025,0.0395710709513502,,17/06/2020,36.0,NOUN,,M14a97,36.0,mainstream,11.0,2.0
681,22,Most,0.0004826254826254,0.0064308681672025,0.03905654517448705,,17/06/2020,36.0,ADJ,,M14a97,36.0,mainstream,12.0,2.0
682,22,party,0.0004826254826254,0.0064308681672025,0.03905654517448705,,17/06/2020,36.0,NOUN,,M14a97,36.0,mainstream,12.0,2.0
683,22,regime,0.0004826254826254,0.0064308681672025,0.03905654517448705,,17/06/2020,36.0,NOUN,,M14a97,36.0,mainstream,12.0,2.0
684,22,patient,0.0043034105534105,,0.038649299570659885,,,,,,,,,107.0,
685,22,mass,0.0005228442728442,0.0064308681672025,0.03855540080505607,,17/06/2020,36.0,NOUN,,M14a97,36.0,mainstream,13.0,2.0
686,22,political,0.0006032818532818,0.0064308681672025,0.03758878455340943,,17/06/2020,36.0,ADJ,,M14a97,36.0,mainstream,15.0,2.0
687,22,public,0.0036599099099099,0.0128617363344051,0.03698765387104273,,17/06/2020,36.0,ADJ,,M14a97,36.0,mainstream,91.0,4.0
688,22,group,0.0037805662805662,,0.03622201539037031,,,,,,,,,94.0,
689,22,chinese,0.000764157014157,0.0064308681672025,0.035774882186367825,,17/06/2020,36.0,ADJ,,M14a97,36.0,mainstream,19.0,2.0
690,23,carbon,0.0007239382239382,0.0465753424657534,0.1216133830758896,,25/06/2020,22.0,NOUN,,M1f0d5,22.0,mainstream,18.0,17.0
691,23,soil,0.000563063063063,0.0383561643835616,0.11044663738971623,,25/06/2020,22.0,NOUN,,M1f0d5,22.0,mainstream,14.0,14.0
692,23,farmer,0.0012467824967824,0.0328767123287671,0.09632554204639222,,25/06/2020,22.0,NOUN,,M1f0d5,22.0,mainstream,31.0,12.0
693,23,agriculture,0.0004021879021879,0.021917808219178,0.0823839306383707,,25/06/2020,22.0,NOUN,,M1f0d5,22.0,mainstream,10.0,8.0
694,23,conservation,0.0002413127413127,0.0164383561643835,0.07199263886607987,,25/06/2020,22.0,NOUN,,M1f0d5,22.0,mainstream,6.0,6.0
695,23,farming,0.0002010939510939,0.0136986301369863,0.06568478929636061,,25/06/2020,22.0,NOUN,,M1f0d5,22.0,mainstream,5.0,5.0
696,23,tillage,0.0001608751608751,0.010958904109589,0.058718851168799005,,25/06/2020,22.0,NOUN,,M1f0d5,22.0,mainstream,4.0,4.0
697,23,emission,0.0002010939510939,0.010958904109589,0.05812782328971403,,25/06/2020,22.0,NOUN,,M1f0d5,22.0,mainstream,5.0,4.0
698,23,organic,0.0002413127413127,0.010958904109589,0.05756527824460866,,25/06/2020,22.0,ADJ,,M1f0d5,22.0,mainstream,6.0,4.0
699,23,food,0.0005228442728442,0.010958904109589,0.05412940679395209,,25/06/2020,22.0,NOUN,,M1f0d5,22.0,mainstream,13.0,4.0
700,23,cent,0.0026946589446589,0.0164383561643835,0.05259489535299179,,25/06/2020,22.0,NOUN,,M1f0d5,22.0,mainstream,67.0,6.0
701,23,practice,0.0007239382239382,0.010958904109589,0.0520088739619956,,25/06/2020,22.0,NOUN,,M1f0d5,22.0,mainstream,18.0,4.0
702,23,tonne,0.0001608751608751,0.0082191780821917,0.05014805711485057,,25/06/2020,22.0,NOUN,,M1f0d5,22.0,mainstream,4.0,3.0
703,23,field,0.0009250321750321,0.010958904109589,0.050064288783644245,,25/06/2020,22.0,NOUN,,M1f0d5,22.0,mainstream,23.0,4.0
704,23,capture,0.0002010939510939,0.0082191780821917,0.04951234375876459,,25/06/2020,22.0,NOUN,,M1f0d5,22.0,mainstream,5.0,3.0
705,23,new,0.0067567567567567,,0.048450382081589916,,,,,,,,,168.0,
706,23,people,0.0066361003861003,,0.04801479147912867,,,,,,,,,165.0,
707,23,crop,0.0004021879021879,0.0082191780821917,0.046721636889770914,,25/06/2020,22.0,NOUN,,M1f0d5,22.0,mainstream,10.0,3.0
708,23,goal,0.0004826254826254,0.0082191780821917,0.045726896155986546,,25/06/2020,22.0,NOUN,,M1f0d5,22.0,mainstream,12.0,3.0
709,23,climate,0.000563063063063,0.0082191780821917,0.04478114623600504,,25/06/2020,22.0,NOUN,,M1f0d5,22.0,mainstream,14.0,3.0
710,23,increase,0.000563063063063,0.0082191780821917,0.04478114623600504,,25/06/2020,22.0,NOUN,,M1f0d5,22.0,mainstream,14.0,3.0
711,23,health,0.005349099099099,,0.04309805892323022,,,,,,,,,133.0,
712,23,french,0.0007239382239382,0.0082191780821917,0.043007315467264516,,25/06/2020,22.0,ADJ,,M1f0d5,22.0,mainstream,18.0,3.0
713,23,drug,0.0052686615186615,,0.04277216333886254,,,,,,,,,131.0,
714,23,organisation,0.000764157014157,0.0082191780821917,0.04258453118792685,,25/06/2020,22.0,NOUN,,M1f0d5,22.0,mainstream,19.0,3.0
715,23,year,0.0076817889317889,0.021917808219178,0.04254893237325488,,25/06/2020,22.0,NOUN,,M1f0d5,22.0,mainstream,191.0,8.0
716,23,m,0.0019707207207207,0.010958904109589,0.04161149912178702,,25/06/2020,22.0,NOUN,,M1f0d5,22.0,mainstream,49.0,4.0
717,23,cropland,8.043758043758043e-05,0.0054794520547945,0.04147622757915977,,25/06/2020,22.0,NOUN,,M1f0d5,22.0,mainstream,2.0,2.0
718,23,fertiliser,8.043758043758043e-05,0.0054794520547945,0.04147622757915977,,25/06/2020,22.0,NOUN,,M1f0d5,22.0,mainstream,2.0,2.0
719,23,hectare,8.043758043758043e-05,0.0054794520547945,0.04147622757915977,,25/06/2020,22.0,NOUN,,M1f0d5,22.0,mainstream,2.0,2.0
720,24,test,0.0022120334620334,0.0711297071129707,0.14516602675238025,,01/04/2020,6.0,NOUN,,M0d586,6.0,mainstream,55.0,34.0
721,24,antibody,0.0006837194337194,0.0334728033472803,0.10148397428840251,,01/04/2020,6.0,NOUN,,M0d586,6.0,mainstream,17.0,16.0
722,24,testing,0.0006837194337194,0.0188284518828451,0.07295552190595213,,01/04/2020,6.0,NOUN,,M0d586,6.0,mainstream,17.0,9.0
723,24,kit,0.0003217503217503,0.0167364016736401,0.07174785525675785,,01/04/2020,6.0,NOUN,,M0d586,6.0,mainstream,8.0,8.0
724,24,sample,0.0005228442728442,0.0167364016736401,0.06959293992104272,,01/04/2020,6.0,NOUN,,M0d586,6.0,mainstream,13.0,8.0
725,24,antigen,0.0003217503217503,0.0125523012552301,0.061059629785613,,01/04/2020,6.0,NOUN,,M0d586,6.0,mainstream,8.0,6.0
726,24,lab,0.0004826254826254,0.0125523012552301,0.0591920532206012,,01/04/2020,6.0,NOUN,,M0d586,6.0,mainstream,12.0,6.0
727,24,infection,0.0012065637065637,0.0146443514644351,0.0581620393544455,,01/04/2020,6.0,NOUN,,M0d586,6.0,mainstream,30.0,7.0
728,24,week,0.0019305019305019,0.0146443514644351,0.0527510049946236,,01/04/2020,6.0,NOUN,,M0d586,6.0,mainstream,48.0,7.0
729,24,blood,0.0005228442728442,0.0104602510460251,0.052609683208675435,,01/04/2020,6.0,NOUN,,M0d586,6.0,mainstream,13.0,5.0
730,24,virus,0.003257722007722,0.0167364016736401,0.05008640549297369,,01/04/2020,6.0,NOUN,,M0d586,6.0,mainstream,81.0,8.0
731,24,coronavirus,0.0014880952380952,0.0125523012552301,0.05008316379273854,,01/04/2020,6.0,NOUN,,M0d586,6.0,mainstream,37.0,6.0
732,24,time,0.006515444015444,,0.04757525148348658,,,,,,,,,162.0,
733,24,type,0.0006032818532818,0.00836820083682,0.044847851848928956,,01/04/2020,6.0,NOUN,,M0d586,6.0,mainstream,15.0,4.0
734,24,drug,0.0052686615186615,,0.04277216333886254,,,,,,,,,131.0,
735,24,false,0.0004021879021879,0.006276150627615,0.039483351685542505,,01/04/2020,6.0,ADJ,,M0d586,6.0,mainstream,10.0,3.0
736,24,few,0.0021315958815958,0.0104602510460251,0.038854392190694594,,01/04/2020,6.0,ADJ,,M0d586,6.0,mainstream,53.0,5.0
737,24,sector,0.0012467824967824,0.00836820083682,0.03852439847596124,,01/04/2020,6.0,NOUN,,M0d586,6.0,mainstream,31.0,4.0
738,24,manufacturer,0.0004826254826254,0.006276150627615,0.03843473177593756,,01/04/2020,6.0,NOUN,,M0d586,6.0,mainstream,12.0,3.0
739,24,presence,0.0005228442728442,0.006276150627615,0.037931374688301184,,01/04/2020,6.0,NOUN,,M0d586,6.0,mainstream,13.0,3.0
740,24,case,0.0039816602316602,,0.03717423756388275,,,,,,,,,99.0,
741,24,study,0.0039414414414414,,0.036985743429363824,,,,,,,,,98.0,
742,24,authority,0.0006435006435006,0.006276150627615,0.03649142988760412,,01/04/2020,6.0,NOUN,,M0d586,6.0,mainstream,16.0,3.0
743,24,swab,8.043758043758043e-05,0.00418410041841,0.03578485203183248,,01/04/2020,6.0,NOUN,,M0d586,6.0,mainstream,2.0,2.0
744,24,technician,8.043758043758043e-05,0.00418410041841,0.03578485203183248,,01/04/2020,6.0,NOUN,,M0d586,6.0,mainstream,2.0,2.0
745,24,vaccine,0.0036196911196911,,0.03544192556727173,,,,,,,,,90.0,
746,24,chinese,0.000764157014157,0.006276150627615,0.035139580781698154,,01/04/2020,6.0,ADJ,,M0d586,6.0,mainstream,19.0,3.0
747,24,gene,0.000764157014157,0.006276150627615,0.035139580781698154,,01/04/2020,6.0,NOUN,,M0d586,6.0,mainstream,19.0,3.0
748,24,accuracy,0.0001206563706563,0.00418410041841,0.03491223041555827,,01/04/2020,6.0,NOUN,,M0d586,6.0,mainstream,3.0,2.0
749,24,capacity,0.0001206563706563,0.00418410041841,0.03491223041555827,,01/04/2020,6.0,NOUN,,M0d586,6.0,mainstream,3.0,2.0
750,25,game,0.0004424066924066,0.0344827586206896,0.10519215744484944,,06/06/2019,86.0,NOUN,,C02f8d,86.0,conspiracy,11.0,8.0
751,25,military,0.0016489703989703,0.0301724137931034,0.08881772154178207,,06/06/2019,86.0,NOUN,,C02f8d,86.0,conspiracy,41.0,7.0
752,25,narrative,0.0003619691119691,0.021551724137931,0.08203254850221514,,06/06/2019,86.0,NOUN,,C02f8d,86.0,conspiracy,9.0,5.0
753,25,trailer,0.0001206563706563,0.0129310344827586,0.06481828667268298,,06/06/2019,86.0,NOUN,,C02f8d,86.0,conspiracy,3.0,3.0
754,25,operation,0.0003619691119691,0.0129310344827586,0.06161347419065274,,06/06/2019,86.0,NOUN,,C02f8d,86.0,conspiracy,9.0,3.0
755,25,propaganda,0.0004021879021879,0.0129310344827586,0.061144231486961985,,06/06/2019,86.0,NOUN,,C02f8d,86.0,conspiracy,10.0,3.0
756,25,management,0.0006435006435006,0.0129310344827586,0.05855383092071615,,06/06/2019,86.0,NOUN,,C02f8d,86.0,conspiracy,16.0,3.0
757,25,movie,0.0001206563706563,0.0086206896551724,0.05215652230929648,,06/06/2019,86.0,NOUN,,C02f8d,86.0,conspiracy,3.0,2.0
758,25,character,0.0001608751608751,0.0086206896551724,0.05148800845622809,,06/06/2019,86.0,NOUN,,C02f8d,86.0,conspiracy,4.0,2.0
759,25,one,0.0015685328185328,0.0129310344827586,0.050566826133833766,,06/06/2019,86.0,NOUN,,C02f8d,86.0,conspiracy,39.0,3.0
760,25,ally,0.0002815315315315,0.0086206896551724,0.049692170696549444,,06/06/2019,86.0,NOUN,,C02f8d,86.0,conspiracy,7.0,2.0
761,25,organization,0.0002815315315315,0.0086206896551724,0.049692170696549444,,06/06/2019,86.0,NOUN,,C02f8d,86.0,conspiracy,7.0,2.0
762,25,company,0.0069176319176319,,0.04902520787637856,,,,,,,,,172.0,
763,25,footage,0.0003619691119691,0.0086206896551724,0.048612735355438245,,06/06/2019,86.0,NOUN,,C02f8d,86.0,conspiracy,9.0,2.0
764,25,new,0.0067567567567567,,0.048450382081589916,,,,,,,,,168.0,
765,25,agenda,0.0004424066924066,0.0086206896551724,0.047599771713672884,,06/06/2019,86.0,NOUN,,C02f8d,86.0,conspiracy,11.0,2.0
766,25,journalist,0.0004424066924066,0.0086206896551724,0.047599771713672884,,06/06/2019,86.0,NOUN,,C02f8d,86.0,conspiracy,11.0,2.0
767,25,time,0.006515444015444,,0.04757525148348658,,,,,,,,,162.0,
768,25,goal,0.0004826254826254,0.0086206896551724,0.04711382742357479,,06/06/2019,86.0,NOUN,,C02f8d,86.0,conspiracy,12.0,2.0
769,25,regime,0.0004826254826254,0.0086206896551724,0.04711382742357479,,06/06/2019,86.0,NOUN,,C02f8d,86.0,conspiracy,12.0,2.0
770,25,war,0.002091377091377,0.0129310344827586,0.04679849434414346,,06/06/2019,86.0,NOUN,,C02f8d,86.0,conspiracy,52.0,3.0
771,25,western,0.0006435006435006,0.0086206896551724,0.04528027218269588,,06/06/2019,86.0,ADJ,,C02f8d,86.0,conspiracy,16.0,2.0
772,25,terrorist,0.0007239382239382,0.0086206896551724,0.04441844691964328,,06/06/2019,86.0,ADJ,,C02f8d,86.0,conspiracy,18.0,2.0
773,25,news,0.0008043758043758,0.0086206896551724,0.04358700733700667,,06/06/2019,86.0,NOUN,,C02f8d,86.0,conspiracy,20.0,2.0
774,25,crime,0.0008445945945945,0.0086206896551724,0.04318157745552299,,06/06/2019,86.0,NOUN,,C02f8d,86.0,conspiracy,21.0,2.0
775,25,health,0.005349099099099,,0.04309805892323022,,,,,,,,,133.0,
776,25,drug,0.0052686615186615,,0.04277216333886254,,,,,,,,,131.0,
777,25,way,0.0027348777348777,0.0129310344827586,0.04260641308652902,,06/06/2019,86.0,NOUN,,C02f8d,86.0,conspiracy,68.0,3.0
778,25,video,0.0011663449163449,0.0086206896551724,0.04014272635447789,,06/06/2019,86.0,NOUN,,C02f8d,86.0,conspiracy,29.0,2.0
779,25,change,0.0012870012870012,0.0086206896551724,0.039081321041749634,,06/06/2019,86.0,NOUN,,C02f8d,86.0,conspiracy,32.0,2.0
780,26,area,0.002091377091377,0.0348258706467661,0.0944113174510062,,23/09/2015,92.0,NOUN,,C00d32,92.0,conspiracy,52.0,7.0
781,26,product,0.0019305019305019,0.0298507462686567,0.08645505887397673,,23/09/2015,92.0,NOUN,,C00d32,92.0,conspiracy,48.0,6.0
782,26,substance,0.0006435006435006,0.0248756218905472,0.08612096062341444,,23/09/2015,92.0,NOUN,,C00d32,92.0,conspiracy,16.0,5.0
