,filename,word,wordavg,percent_of_total,JSD,final_JSD,dt,period,vector,Pos,wordCount,doc_id,doc,subcorpus,wordCount_x,wordCount_y
128,4,work,0.0092879256965944,,0.05683118246256911,,,02/09/2,,,,,,,9.0,
129,4,child,0.001031991744066,0.0126582278481012,0.0541451180646422,,02/09/2019,02/09/2,27.0,NOUN,,M1f98b,27.0,mainstream,1.0,2.0
130,4,system,0.001031991744066,0.0126582278481012,0.0541451180646422,,02/09/2019,02/09/2,27.0,NOUN,,M1f98b,27.0,mainstream,1.0,2.0
131,4,interface,0.0082559339525283,,0.05357092558014114,,,02/09/2,,,,,,,8.0,
132,4,level,0.0082559339525283,,0.05357092558014114,,,02/09/2,,,,,,,8.0,
133,4,screen,0.0082559339525283,,0.05357092558014114,,,02/09/2,,,,,,,8.0,
134,4,sound,0.0082559339525283,,0.05357092558014114,,,02/09/2,,,,,,,8.0,
135,4,space,0.0082559339525283,,0.05357092558014114,,,02/09/2,,,,,,,8.0,
136,4,app,0.0072239422084623,,0.05010164085171635,,,02/09/2,,,,,,,7.0,
137,4,bracelet,0.0072239422084623,,0.05010164085171635,,,02/09/2,,,,,,,7.0,
138,4,massage,0.0072239422084623,,0.05010164085171635,,,02/09/2,,,,,,,7.0,
139,4,pillow,0.0072239422084623,,0.05010164085171635,,,02/09/2,,,,,,,7.0,
140,4,portable,0.0072239422084623,,0.05010164085171635,,,02/09/2,,,,,,,7.0,
141,4,surface,0.0072239422084623,,0.05010164085171635,,,02/09/2,,,,,,,7.0,
142,4,wrist,0.0072239422084623,,0.05010164085171635,,,02/09/2,,,,,,,7.0,
143,4,people,0.0216718266253869,0.0063291139240506,0.047453714736173665,,02/09/2019,02/09/2,27.0,NOUN,,M1f98b,27.0,mainstream,21.0,1.0
144,4,interactive,0.0061919504643962,,0.046376437184911745,,,02/09/2,,,,,,,6.0,
145,4,posture,0.0061919504643962,,0.046376437184911745,,,02/09/2,,,,,,,6.0,
146,4,tangible,0.0061919504643962,,0.046376437184911745,,,02/09/2,,,,,,,6.0,
147,4,track,0.0061919504643962,,0.046376437184911745,,,02/09/2,,,,,,,6.0,
148,4,ambience,0.0051599587203302,,0.04232779439838552,,,02/09/2,,,,,,,5.0,
149,4,color,0.0051599587203302,,0.04232779439838552,,,02/09/2,,,,,,,5.0,
150,5,user,0.0288957688338493,,0.10060027269134006,,,26/05/2,,,,,,,28.0,
151,5,device,0.023735810113519,,0.09109048274394117,,,26/05/2,,,,,,,23.0,
152,5,light,0.0196078431372549,,0.0827290496253464,,,26/05/2,,,,,,,19.0,
153,5,people,0.0216718266253869,0.0028129395218002,0.0645371191312048,,26/05/2020,26/05/2,3.0,NOUN,,M0ea6f,3.0,mainstream,21.0,2.0
154,5,wearable,0.0092879256965944,,0.05683118246256911,,,26/05/2,,,,,,,9.0,
155,5,work,0.0092879256965944,,0.05683118246256911,,,26/05/2,,,,,,,9.0,
156,5,interface,0.0082559339525283,,0.05357092558014114,,,26/05/2,,,,,,,8.0,
157,5,level,0.0082559339525283,,0.05357092558014114,,,26/05/2,,,,,,,8.0,
158,5,screen,0.0082559339525283,,0.05357092558014114,,,26/05/2,,,,,,,8.0,
159,5,sound,0.0082559339525283,,0.05357092558014114,,,26/05/2,,,,,,,8.0,
160,5,bracelet,0.0072239422084623,,0.05010164085171635,,,26/05/2,,,,,,,7.0,
161,5,massage,0.0072239422084623,,0.05010164085171635,,,26/05/2,,,,,,,7.0,
162,5,pillow,0.0072239422084623,,0.05010164085171635,,,26/05/2,,,,,,,7.0,
163,5,portable,0.0072239422084623,,0.05010164085171635,,,26/05/2,,,,,,,7.0,
164,5,surface,0.0072239422084623,,0.05010164085171635,,,26/05/2,,,,,,,7.0,
165,5,wrist,0.0072239422084623,,0.05010164085171635,,,26/05/2,,,,,,,7.0,
166,5,interactive,0.0061919504643962,,0.046376437184911745,,,26/05/2,,,,,,,6.0,
167,5,posture,0.0061919504643962,,0.046376437184911745,,,26/05/2,,,,,,,6.0,
168,5,tangible,0.0061919504643962,,0.046376437184911745,,,26/05/2,,,,,,,6.0,
169,5,track,0.0061919504643962,,0.046376437184911745,,,26/05/2,,,,,,,6.0,
170,5,new,0.001031991744066,0.0098452883263009,0.045536462009047186,,26/05/2020,26/05/2,3.0,ADJ,,M0ea6f,3.0,mainstream,1.0,7.0
171,5,ambience,0.0051599587203302,,0.04232779439838552,,,26/05/2,,,,,,,5.0,
172,5,color,0.0051599587203302,,0.04232779439838552,,,26/05/2,,,,,,,5.0,
173,5,desk,0.0051599587203302,,0.04232779439838552,,,26/05/2,,,,,,,5.0,
174,5,display,0.0051599587203302,,0.04232779439838552,,,26/05/2,,,,,,,5.0,
175,5,laptop,0.0051599587203302,,0.04232779439838552,,,26/05/2,,,,,,,5.0,
176,5,name,0.0051599587203302,,0.04232779439838552,,,26/05/2,,,,,,,5.0,
177,5,nausea,0.0051599587203302,,0.04232779439838552,,,26/05/2,,,,,,,5.0,
178,5,noise,0.0051599587203302,,0.04232779439838552,,,26/05/2,,,,,,,5.0,
179,5,person,0.0051599587203302,,0.04232779439838552,,,26/05/2,,,,,,,5.0,
180,6,child,0.001031991744066,0.0430622009569378,0.11428169115910736,,04/09/2008,04/09/2,1.0,NOUN,,M113e9,1.0,mainstream,1.0,9.0
181,6,user,0.0288957688338493,,0.10060027269134006,,,04/09/2,,,,,,,28.0,
182,6,device,0.023735810113519,,0.09109048274394117,,,04/09/2,,,,,,,23.0,
183,6,people,0.0216718266253869,,0.08700710078191283,,,04/09/2,,,,,,,21.0,
184,6,study,0.002063983488132,0.0287081339712918,0.08348615539525064,,04/09/2008,04/09/2,1.0,NOUN,,M113e9,1.0,mainstream,2.0,6.0
185,6,light,0.0196078431372549,,0.0827290496253464,,,04/09/2,,,,,,,19.0,
