word,Pos_x,wordCount_x,dt,doc_id,doc,subcorpus,percent_of_total,Pos_y,avg_freq,wordCount_y,prevalence,wordavg
world,NOUN,1,08/02/2017,C0282c,95,conspiracy,0.005025125628140704,NOUN,0.012203089438141482,125,1.25,0.005027348777348777
wrong,ADJ,1,08/02/2017,C0282c,95,conspiracy,0.005025125628140704,ADJ,0.005954974611542945,19,0.19,0.0007641570141570141
year,NOUN,1,08/02/2017,C0282c,95,conspiracy,0.005025125628140704,NOUN,0.01276286420907823,191,1.91,0.007681788931788932
aggressive,ADJ,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,ADJ,0.007873715998512273,4,0.04,0.00016087516087516087
american,ADJ,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,ADJ,0.007748041702822314,15,0.15,0.0006032818532818533
app,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.004368810618764179,7,0.07,0.00028153153153153153
archive,NOUN,2,11/01/2019,C01efb,96,conspiracy,0.008583690987124463,NOUN,0.005374096575813314,3,0.03,0.00012065637065637066
article,NOUN,4,11/01/2019,C01efb,96,conspiracy,0.017167381974248927,NOUN,0.006747938648385125,39,0.39,0.0015685328185328184
assessment,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.004615127771481477,7,0.07,0.00028153153153153153
big,ADJ,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,ADJ,0.00841130847611656,74,0.74,0.002976190476190476
body,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.005902044655315168,30,0.3,0.0012065637065637065
bodyzip,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.004291845493562232,1,0.01,4.021879021879022e-05
camera,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.004103628907645188,4,0.04,0.00016087516087516087
carrier,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.0028928244017652417,3,0.03,0.00012065637065637066
cell,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.01305044208700983,29,0.29,0.0011663449163449163
child,NOUN,3,11/01/2019,C01efb,96,conspiracy,0.012875536480686695,NOUN,0.01683827913236771,67,0.67,0.0026946589446589448
clear,ADJ,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,ADJ,0.004468371812355565,27,0.27,0.001085907335907336
clever,ADJ,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,ADJ,0.005764377535508157,4,0.04,0.00016087516087516087
clickbait,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.004291845493562232,1,0.01,4.021879021879022e-05
coincidence,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.005066441354293135,3,0.03,0.00012065637065637066
comment,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.004058840878275846,5,0.05,0.00020109395109395108
community,NOUN,2,11/01/2019,C01efb,96,conspiracy,0.008583690987124463,NOUN,0.0072388951444485004,22,0.22,0.0008848133848133849
competition,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.0035924176443208854,5,0.05,0.00020109395109395108
control,NOUN,6,11/01/2019,C01efb,96,conspiracy,0.02575107296137339,NOUN,0.00721317726924713,30,0.3,0.0012065637065637065
creature,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.009992203051252925,5,0.05,0.00020109395109395108
current,ADJ,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,ADJ,0.006190308783322292,19,0.19,0.0007641570141570141
day,NOUN,2,11/01/2019,C01efb,96,conspiracy,0.008583690987124463,NOUN,0.006860551520733784,45,0.45,0.00180984555984556
decade,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.0065682056552873345,33,0.33,0.0013272200772200772
device,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.005265802051922272,11,0.11,0.0004424066924066924
different,ADJ,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,ADJ,0.004568295444320429,19,0.19,0.0007641570141570141
disturbing,ADJ,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,ADJ,0.004291845493562232,1,0.01,4.021879021879022e-05
document,NOUN,2,11/01/2019,C01efb,96,conspiracy,0.008583690987124463,NOUN,0.008553357986071212,8,0.08,0.00032175032175032174
effect,NOUN,2,11/01/2019,C01efb,96,conspiracy,0.008583690987124463,NOUN,0.011390789152788077,62,0.62,0.0024935649935649935
efficient,ADJ,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,ADJ,0.004291845493562232,1,0.01,4.021879021879022e-05
electronic,ADJ,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.007439639813553257,7,0.07,0.00028153153153153153
example,NOUN,2,11/01/2019,C01efb,96,conspiracy,0.008583690987124463,NOUN,0.005008584372497896,37,0.37,0.001488095238095238
experiment,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.007332407757244227,7,0.07,0.00028153153153153153
expert,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.004151732120917999,21,0.21,0.0008445945945945946
explanation,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.004502326072361207,9,0.09,0.00036196911196911195
extent,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.00400414457628545,3,0.03,0.00012065637065637066
fact,NOUN,2,11/01/2019,C01efb,96,conspiracy,0.008583690987124463,NOUN,0.0057887317827677465,41,0.41,0.001648970398970399
family,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.007559894970382437,44,0.44,0.0017696267696267697
fia,ADJ,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,ADJ,0.004291845493562232,1,0.01,4.021879021879022e-05
first,ADJ,2,11/01/2019,C01efb,96,conspiracy,0.008583690987124463,ADJ,0.008654419278606301,83,0.83,0.003338159588159588
former,ADJ,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,ADJ,0.004329175947719927,27,0.27,0.001085907335907336
fraud,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.006833301412513784,8,0.08,0.00032175032175032174
frequency,NOUN,4,11/01/2019,C01efb,96,conspiracy,0.017167381974248927,NOUN,0.008212246611836563,10,0.1,0.00040218790218790216
full,ADJ,2,11/01/2019,C01efb,96,conspiracy,0.008583690987124463,ADJ,0.005267585214902016,28,0.28,0.0011261261261261261
future,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.0068525054529232025,27,0.27,0.001085907335907336
great,ADJ,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,ADJ,0.007062293812310623,41,0.41,0.001648970398970399
group,NOUN,2,11/01/2019,C01efb,96,conspiracy,0.008583690987124463,NOUN,0.008251166180017104,94,0.94,0.0037805662805662807
gun,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.0022122286562365435,4,0.04,0.00016087516087516087
hacker,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.0050360961571857404,3,0.03,0.00012065637065637066
history,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.007065239709319477,28,0.28,0.0011261261261261261
human,NOUN,5,11/01/2019,C01efb,96,conspiracy,0.02145922746781116,NOUN,0.00971496231795381,68,0.68,0.0027348777348777348
idea,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.005932266937865717,29,0.29,0.0011663449163449163
identification,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.004291845493562232,1,0.01,4.021879021879022e-05
image,NOUN,3,11/01/2019,C01efb,96,conspiracy,0.012875536480686695,NOUN,0.006568898571312927,12,0.12,0.00048262548262548264
implication,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.006493082920086061,9,0.09,0.00036196911196911195
individual,NOUN,2,11/01/2019,C01efb,96,conspiracy,0.008583690987124463,NOUN,0.005881663217122654,25,0.25,0.0010054697554697555
information,NOUN,4,11/01/2019,C01efb,96,conspiracy,0.017167381974248927,NOUN,0.007966784832632155,28,0.28,0.0011261261261261261
intense,ADJ,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,ADJ,0.004939218836166591,2,0.02,8.043758043758043e-05
intent,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.002415352138992694,5,0.05,0.00020109395109395108
interest,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.00401795939033898,23,0.23,0.0009250321750321751
interested,ADJ,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,ADJ,0.003688259437499004,4,0.04,0.00016087516087516087
interesting,ADJ,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,ADJ,0.004072625625911236,5,0.05,0.00020109395109395108
interview,NOUN,2,11/01/2019,C01efb,96,conspiracy,0.008583690987124463,NOUN,0.0068103353456364585,21,0.21,0.0008445945945945946
introduction,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.004097720532631137,3,0.03,0.00012065637065637066
investigation,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.004954184360699219,31,0.31,0.0012467824967824967
irresponsible,ADJ,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,ADJ,0.004291845493562232,1,0.01,4.021879021879022e-05
judgement,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.004291845493562232,1,0.01,4.021879021879022e-05
justice,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.005707302472174472,5,0.05,0.00020109395109395108
land,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.005039475971323792,14,0.14,0.0005630630630630631
large,ADJ,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,ADJ,0.006966142792172677,58,0.58,0.0023326898326898327
latter,ADJ,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,ADJ,0.004035156620097315,4,0.04,0.00016087516087516087
limit,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.0072833955470600256,8,0.08,0.00032175032175032174
line,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.0027736024611180535,9,0.09,0.00036196911196911195
little,ADJ,2,11/01/2019,C01efb,96,conspiracy,0.008583690987124463,ADJ,0.005058686729108579,26,0.26,0.0010456885456885457
living,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.006685123816120238,9,0.09,0.00036196911196911195
magazine,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.0042364172431228735,5,0.05,0.00020109395109395108
mainstream,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.007250013949594915,13,0.13,0.0005228442728442728
major,ADJ,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,ADJ,0.004924073037516431,21,0.21,0.0008445945945945946
malicious,ADJ,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,ADJ,0.00582239333501641,2,0.02,8.043758043758043e-05
many,ADJ,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,ADJ,0.008157668737074871,121,1.21,0.004866473616473617
medium,NOUN,3,11/01/2019,C01efb,96,conspiracy,0.012875536480686695,NOUN,0.010007244898441384,39,0.39,0.0015685328185328184
method,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.003895160086143498,5,0.05,0.00020109395109395108
microphone,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.004291845493562232,1,0.01,4.021879021879022e-05
microwave,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.028663261512137647,8,0.08,0.00032175032175032174
military,ADJ,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.01007657656484931,41,0.41,0.001648970398970399
mind,NOUN,8,11/01/2019,C01efb,96,conspiracy,0.034334763948497854,NOUN,0.0072822390071376475,35,0.35,0.0014076576576576576
mobile,ADJ,4,11/01/2019,C01efb,96,conspiracy,0.017167381974248927,ADJ,0.011736428415294634,13,0.13,0.0005228442728442728
much,ADJ,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,ADJ,0.005402550943609208,22,0.22,0.0008848133848133849
multiple,ADJ,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,ADJ,0.004177655218838832,14,0.14,0.0005630630630630631
nation,NOUN,3,11/01/2019,C01efb,96,conspiracy,0.012875536480686695,NOUN,0.0068288402058232864,19,0.19,0.0007641570141570141
nationalist,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.003753639788581759,2,0.02,8.043758043758043e-05
network,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.004388810290990203,9,0.09,0.00036196911196911195
new,ADJ,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,ADJ,0.011556071826530062,168,1.68,0.006756756756756757
next,ADJ,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,ADJ,0.005129222149749431,24,0.24,0.0009652509652509653
nonprofit,ADJ,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,ADJ,0.005788858917175758,5,0.05,0.00020109395109395108
number,NOUN,2,11/01/2019,C01efb,96,conspiracy,0.008583690987124463,NOUN,0.00673906372213001,62,0.62,0.0024935649935649935
object,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.012851186929920095,4,0.04,0.00016087516087516087
open,ADJ,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,ADJ,0.004637574544592162,6,0.06,0.00024131274131274132
other,ADJ,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.009793765738494659,174,1.74,0.006998069498069498
own,ADJ,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,ADJ,0.006960199556023149,52,0.52,0.0020913770913770914
pain,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.004007318069910996,11,0.11,0.0004424066924066924
part,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.007191958887806726,65,0.65,0.0026142213642213643
people,NOUN,3,11/01/2019,C01efb,96,conspiracy,0.012875536480686695,NOUN,0.012459124646063045,165,1.65,0.006636100386100386
perception,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.0032639379870688383,10,0.1,0.00040218790218790216
personal,ADJ,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,ADJ,0.0046435741707512215,9,0.09,0.00036196911196911195
phone,NOUN,4,11/01/2019,C01efb,96,conspiracy,0.017167381974248927,NOUN,0.007163520523007771,11,0.11,0.0004424066924066924
ploy,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.004291845493562232,1,0.01,4.021879021879022e-05
possibility,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.003574528286335567,8,0.08,0.00032175032175032174
possible,ADJ,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,ADJ,0.00489394554411946,37,0.37,0.001488095238095238
precaution,NOUN,2,11/01/2019,C01efb,96,conspiracy,0.008583690987124463,NOUN,0.007325516043327203,4,0.04,0.00016087516087516087
privacy,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.0050360961571857404,3,0.03,0.00012065637065637066
problem,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.005245137022034232,33,0.33,0.0013272200772200772
programmer,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.004291845493562232,1,0.01,4.021879021879022e-05
psychoelectronic,ADJ,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,ADJ,0.004291845493562232,1,0.01,4.021879021879022e-05
qualification,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.003458258704786365,2,0.02,8.043758043758043e-05
reason,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.005564537444613578,22,0.22,0.0008848133848133849
recent,ADJ,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,ADJ,0.004237364294202433,38,0.38,0.0015283140283140282
report,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.007495661724187802,45,0.45,0.00180984555984556
request,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.0035497911045201903,5,0.05,0.00020109395109395108
result,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.0073109937541706435,37,0.37,0.001488095238095238
safe,ADJ,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,ADJ,0.00601780118043531,24,0.24,0.0009652509652509653
scientific,ADJ,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,ADJ,0.005426677570715841,24,0.24,0.0009652509652509653
scientist,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.007372597495109524,39,0.39,0.0015685328185328184
sea,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.012481471061120812,7,0.07,0.00028153153153153153
second,NOUN,2,11/01/2019,C01efb,96,conspiracy,0.008583690987124463,NOUN,0.006940459634171769,27,0.27,0.001085907335907336
secret,NOUN,2,11/01/2019,C01efb,96,conspiracy,0.008583690987124463,NOUN,0.009905553341364065,14,0.14,0.0005630630630630631
simple,ADJ,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,ADJ,0.0039841228202839385,19,0.19,0.0007641570141570141
social,ADJ,5,11/01/2019,C01efb,96,conspiracy,0.02145922746781116,ADJ,0.009208094920548016,38,0.38,0.0015283140283140282
sometime,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.004291845493562232,1,0.01,4.021879021879022e-05
statistic,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.003481179904861338,4,0.04,0.00016087516087516087
subject,ADJ,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.006911712374886798,15,0.15,0.0006032818532818533
suicide,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.0029723690277728516,3,0.03,0.00012065637065637066
sure,ADJ,3,11/01/2019,C01efb,96,conspiracy,0.012875536480686695,ADJ,0.005063822184777533,11,0.11,0.0004424066924066924
tcs,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.004291845493562232,1,0.01,4.021879021879022e-05
technique,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.004483677428277802,8,0.08,0.00032175032175032174
technologist,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.003718249790806273,2,0.02,8.043758043758043e-05
technology,NOUN,5,11/01/2019,C01efb,96,conspiracy,0.02145922746781116,NOUN,0.011232131491440228,60,0.6,0.002413127413127413
terrifying,ADJ,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,ADJ,0.006818819943042798,2,0.02,8.043758043758043e-05
thing,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.00698162066312962,44,0.44,0.0017696267696267697
third,ADJ,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.0051474987006070875,11,0.11,0.0004424066924066924
thought,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.006818819943042798,2,0.02,8.043758043758043e-05
title,NOUN,2,11/01/2019,C01efb,96,conspiracy,0.008583690987124463,NOUN,0.008583690987124463,2,0.02,8.043758043758043e-05
tower,NOUN,2,11/01/2019,C01efb,96,conspiracy,0.008583690987124463,NOUN,0.03229184549356223,9,0.09,0.00036196911196911195
transmission,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.007079070395946949,6,0.06,0.00024131274131274132
truth,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.00838886757691486,11,0.11,0.0004424066924066924
usage,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.00649788503735965,6,0.06,0.00024131274131274132
use,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.007931653637452556,59,0.59,0.002372908622908623
variety,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.005525805867069897,4,0.04,0.00016087516087516087
video,NOUN,3,11/01/2019,C01efb,96,conspiracy,0.012875536480686695,NOUN,0.005082809993314525,29,0.29,0.0011663449163449163
war,NOUN,2,11/01/2019,C01efb,96,conspiracy,0.008583690987124463,NOUN,0.011697340369469499,52,0.52,0.0020913770913770914
warping,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.004291845493562232,1,0.01,4.021879021879022e-05
way,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.006588796369115748,68,0.68,0.0027348777348777348
weapon,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.011383892875876737,38,0.38,0.0015283140283140282
well,ADJ,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.004183458922199066,25,0.25,0.0010054697554697555
whistleblower,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.004291845493562232,1,0.01,4.021879021879022e-05
white,ADJ,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,ADJ,0.01360379985494608,48,0.48,0.0019305019305019305
work,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.007632549118769127,36,0.36,0.0014478764478764478
year,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.01276286420907823,191,1.91,0.007681788931788932
youngster,NOUN,1,11/01/2019,C01efb,96,conspiracy,0.004291845493562232,NOUN,0.009322956239604083,4,0.04,0.00016087516087516087
area,NOUN,1,04/05/2019,C023f6,97,conspiracy,0.008,NOUN,0.008812004278096825,52,0.52,0.0020913770913770914
awareness,NOUN,1,04/05/2019,C023f6,97,conspiracy,0.008,NOUN,0.005296240845511583,4,0.04,0.00016087516087516087
brain,NOUN,1,04/05/2019,C023f6,97,conspiracy,0.008,NOUN,0.00855150365177981,12,0.12,0.00048262548262548264
campus,NOUN,3,04/05/2019,C023f6,97,conspiracy,0.024,NOUN,0.014958579881656804,4,0.04,0.00016087516087516087
cancer,NOUN,4,04/05/2019,C023f6,97,conspiracy,0.032,NOUN,0.01694891277824259,80,0.8,0.0032175032175032173
case,NOUN,3,04/05/2019,C023f6,97,conspiracy,0.024,NOUN,0.011920730992001546,99,0.99,0.0039816602316602315
cell,NOUN,4,04/05/2019,C023f6,97,conspiracy,0.032,NOUN,0.01305044208700983,29,0.29,0.0011663449163449163
cellphone,NOUN,2,04/05/2019,C023f6,97,conspiracy,0.016,NOUN,0.016,2,0.02,8.043758043758043e-05
child,NOUN,4,04/05/2019,C023f6,97,conspiracy,0.032,NOUN,0.01683827913236771,67,0.67,0.0026946589446589448
childhood,NOUN,1,04/05/2019,C023f6,97,conspiracy,0.008,NOUN,0.011353761579965387,3,0.03,0.00012065637065637066
close,ADJ,1,04/05/2019,C023f6,97,conspiracy,0.008,ADJ,0.0043184537974514025,14,0.14,0.0005630630630630631
concern,NOUN,2,04/05/2019,C023f6,97,conspiracy,0.016,NOUN,0.006606362187125362,33,0.33,0.0013272200772200772
correspondent,NOUN,1,04/05/2019,C023f6,97,conspiracy,0.008,NOUN,0.008,1,0.01,4.021879021879022e-05
deadly,ADJ,1,04/05/2019,C023f6,97,conspiracy,0.008,ADJ,0.008894883315966039,14,0.14,0.0005630630630630631
different,ADJ,1,04/05/2019,C023f6,97,conspiracy,0.008,ADJ,0.004568295444320429,19,0.19,0.0007641570141570141
director,NOUN,1,04/05/2019,C023f6,97,conspiracy,0.008,NOUN,0.0042579463304984735,19,0.19,0.0007641570141570141
elementary,ADJ,2,04/05/2019,C023f6,97,conspiracy,0.016,ADJ,0.010086160390081958,6,0.06,0.00024131274131274132
environment,NOUN,1,04/05/2019,C023f6,97,conspiracy,0.008,NOUN,0.005784750914160694,15,0.15,0.0006032818532818533
family,NOUN,1,04/05/2019,C023f6,97,conspiracy,0.008,NOUN,0.007559894970382437,44,0.44,0.0017696267696267697
frequency,NOUN,1,04/05/2019,C023f6,97,conspiracy,0.008,NOUN,0.008212246611836563,10,0.1,0.00040218790218790216
friend,NOUN,2,04/05/2019,C023f6,97,conspiracy,0.016,NOUN,0.00473194103722107,8,0.08,0.00032175032175032174
g,NOUN,2,04/05/2019,C023f6,97,conspiracy,0.016,NOUN,0.02883458567662748,33,0.33,0.0013272200772200772
hair,NOUN,1,04/05/2019,C023f6,97,conspiracy,0.008,NOUN,0.0067785233471931265,5,0.05,0.00020109395109395108
harmful,ADJ,1,04/05/2019,C023f6,97,conspiracy,0.008,ADJ,0.007179320528811224,10,0.1,0.00040218790218790216
health,NOUN,2,04/05/2019,C023f6,97,conspiracy,0.016,NOUN,0.01604619416316295,133,1.33,0.005349099099099099
hour,NOUN,1,04/05/2019,C023f6,97,conspiracy,0.008,NOUN,0.005863646218599167,9,0.09,0.00036196911196911195
increase,NOUN,1,04/05/2019,C023f6,97,conspiracy,0.008,NOUN,0.005260614686040029,14,0.14,0.0005630630630630631
industry,NOUN,1,04/05/2019,C023f6,97,conspiracy,0.008,NOUN,0.00682922562454254,70,0.7,0.002815315315315315
inpatient,ADJ,1,04/05/2019,C023f6,97,conspiracy,0.008,ADJ,0.008,1,0.01,4.021879021879022e-05
internet,NOUN,1,04/05/2019,C023f6,97,conspiracy,0.008,NOUN,0.007795140160831719,4,0.04,0.00016087516087516087
interview,NOUN,1,04/05/2019,C023f6,97,conspiracy,0.008,NOUN,0.0068103353456364585,21,0.21,0.0008445945945945946
kid,NOUN,1,04/05/2019,C023f6,97,conspiracy,0.008,NOUN,0.0051085462130645845,4,0.04,0.00016087516087516087
kidney,NOUN,1,04/05/2019,C023f6,97,conspiracy,0.008,NOUN,0.0051891423979184646,5,0.05,0.00020109395109395108
limit,NOUN,1,04/05/2019,C023f6,97,conspiracy,0.008,NOUN,0.0072833955470600256,8,0.08,0.00032175032175032174
look,NOUN,1,04/05/2019,C023f6,97,conspiracy,0.008,NOUN,0.004026951436562421,3,0.03,0.00012065637065637066
many,ADJ,1,04/05/2019,C023f6,97,conspiracy,0.008,ADJ,0.008157668737074871,121,1.21,0.004866473616473617
million,NOUN,1,04/05/2019,C023f6,97,conspiracy,0.008,NOUN,0.005255429509782287,14,0.14,0.0005630630630630631
mind,NOUN,1,04/05/2019,C023f6,97,conspiracy,0.008,NOUN,0.0072822390071376475,35,0.35,0.0014076576576576576
moment,NOUN,1,04/05/2019,C023f6,97,conspiracy,0.008,NOUN,0.007062277318713902,19,0.19,0.0007641570141570141
month,NOUN,1,04/05/2019,C023f6,97,conspiracy,0.008,NOUN,0.007320490142235318,51,0.51,0.002051158301158301
more,ADJ,2,04/05/2019,C023f6,97,conspiracy,0.016,ADJ,0.009654544511427917,142,1.42,0.005711068211068211
