word,Pos,avg_freq,wordCount,prevalence,wordavg
knee,NOUN,0.02127659574468085,1,0.01,4.021879021879022e-05
kneejerk,NOUN,0.0008264462809917355,1,0.01,4.021879021879022e-05
knife,NOUN,0.010309278350515464,2,0.02,8.043758043758043e-05
knock,NOUN,0.00196078431372549,1,0.01,4.021879021879022e-05
knowledge,NOUN,0.0046145941365367095,7,0.07,0.00028153153153153153
known,ADJ,0.006139327590332615,3,0.03,0.00012065637065637066
korean,ADJ,0.005025125628140704,1,0.01,4.021879021879022e-05
lab,NOUN,0.005237117521735702,12,0.12,0.00048262548262548264
label,NOUN,0.004597323558905909,3,0.03,0.00012065637065637066
laboratory,NOUN,0.0044290251100106495,11,0.11,0.0004424066924066924
laborious,ADJ,0.0046279491833030855,2,0.02,8.043758043758043e-05
labour,NOUN,0.0026613676382567057,3,0.03,0.00012065637065637066
lack,NOUN,0.004279480643521733,10,0.1,0.00040218790218790216
lady,NOUN,0.001838235294117647,1,0.01,4.021879021879022e-05
laggard,NOUN,0.0020920502092050207,1,0.01,4.021879021879022e-05
lake,NOUN,0.005917159763313609,1,0.01,4.021879021879022e-05
land,NOUN,0.005039475971323792,14,0.14,0.0005630630630630631
landfill,NOUN,0.0036900369003690036,1,0.01,4.021879021879022e-05
landmark,ADJ,0.00558659217877095,1,0.01,4.021879021879022e-05
landmine,NOUN,0.0031446540880503146,1,0.01,4.021879021879022e-05
landscape,NOUN,0.01761675824175824,3,0.03,0.00012065637065637066
landslide,NOUN,0.0021645021645021645,1,0.01,4.021879021879022e-05
language,NOUN,0.0031481643780011345,3,0.03,0.00012065637065637066
laptop,NOUN,0.0053714859437751,2,0.02,8.043758043758043e-05
large,ADJ,0.006966142792172677,58,0.58,0.0023326898326898327
largescale,NOUN,0.0036900369003690036,1,0.01,4.021879021879022e-05
las,NOUN,0.01,1,0.01,4.021879021879022e-05
last,ADJ,0.007997544462824415,66,0.66,0.0026544401544401543
lasting,ADJ,0.0027397260273972603,1,0.01,4.021879021879022e-05
lastminute,ADJ,0.0021645021645021645,1,0.01,4.021879021879022e-05
late,ADJ,0.004850460583501097,22,0.22,0.0008848133848133849
latestage,NOUN,0.0024858759380421975,3,0.03,0.00012065637065637066
latitude,NOUN,0.0008264462809917355,1,0.01,4.021879021879022e-05
latter,ADJ,0.004035156620097315,4,0.04,0.00016087516087516087
laudable,ADJ,0.0028328611898017,1,0.01,4.021879021879022e-05
launch,NOUN,0.0014064697609001407,1,0.01,4.021879021879022e-05
law,NOUN,0.005920907587900669,29,0.29,0.0011663449163449163
lawless,ADJ,0.0021645021645021645,1,0.01,4.021879021879022e-05
lawmaker,NOUN,0.009174311926605505,1,0.01,4.021879021879022e-05
lawsuit,NOUN,0.010534866754848613,12,0.12,0.00048262548262548264
lawyer,NOUN,0.006322886386006227,12,0.12,0.00048262548262548264
lax,ADJ,0.0021645021645021645,1,0.01,4.021879021879022e-05
laxness,NOUN,0.0027397260273972603,1,0.01,4.021879021879022e-05
layer,NOUN,0.004318394024276377,5,0.05,0.00020109395109395108
lazy,ADJ,0.005076142131979695,1,0.01,4.021879021879022e-05
lead,NOUN,0.004321931864209835,7,0.07,0.00028153153153153153
leader,NOUN,0.006576841132652197,28,0.28,0.0011261261261261261
leadership,NOUN,0.0019303255685627404,6,0.06,0.00024131274131274132
leaflet,NOUN,0.007620627023612098,3,0.03,0.00012065637065637066
lean,ADJ,0.01020408163265306,1,0.01,4.021879021879022e-05
learning,NOUN,0.0055564596017962375,5,0.05,0.00020109395109395108
least,ADJ,0.004222241192755259,15,0.15,0.0006032818532818533
leather,NOUN,0.0041841004184100415,1,0.01,4.021879021879022e-05
lebanese,ADJ,0.0014104372355430183,1,0.01,4.021879021879022e-05
lecturer,NOUN,0.0020920502092050207,1,0.01,4.021879021879022e-05
legacy,NOUN,0.0030344983531865877,3,0.03,0.00012065637065637066
legal,ADJ,0.005982343952494567,13,0.13,0.0005228442728442728
legality,NOUN,0.0014104372355430183,1,0.01,4.021879021879022e-05
legend,NOUN,0.013092885375494072,3,0.03,0.00012065637065637066
legendary,ADJ,0.004310344827586207,1,0.01,4.021879021879022e-05
legislation,NOUN,0.003086673722461356,3,0.03,0.00012065637065637066
legislature,NOUN,0.0021645021645021645,1,0.01,4.021879021879022e-05
legitimate,ADJ,0.002856909376714512,3,0.03,0.00012065637065637066
leisure,NOUN,0.0038314176245210726,1,0.01,4.021879021879022e-05
lender,NOUN,0.005154639175257732,1,0.01,4.021879021879022e-05
lending,NOUN,0.0031847133757961785,1,0.01,4.021879021879022e-05
length,NOUN,0.0038314176245210726,1,0.01,4.021879021879022e-05
lengthy,ADJ,0.0031847133757961785,1,0.01,4.021879021879022e-05
lent,NOUN,0.008333333333333333,1,0.01,4.021879021879022e-05
less,ADJ,0.003152073159243307,13,0.13,0.0005228442728442728
lesson,NOUN,0.003015169444500157,2,0.02,8.043758043758043e-05
lethal,ADJ,0.006399648572023147,4,0.04,0.00016087516087516087
lethality,NOUN,0.002631578947368421,1,0.01,4.021879021879022e-05
letter,NOUN,0.008652886170616702,15,0.15,0.0006032818532818533
leukaemia,NOUN,0.0189873417721519,3,0.03,0.00012065637065637066
level,NOUN,0.003732681665797519,24,0.24,0.0009652509652509653
leviathan,NOUN,0.004807692307692308,1,0.01,4.021879021879022e-05
levin,NOUN,0.0021645021645021645,1,0.01,4.021879021879022e-05
liability,NOUN,0.009318082669865852,7,0.07,0.00028153153153153153
liable,ADJ,0.0023584905660377358,1,0.01,4.021879021879022e-05
liberal,ADJ,0.005759023354564756,2,0.02,8.043758043758043e-05
liberation,NOUN,0.005291005291005291,1,0.01,4.021879021879022e-05
libertarian,ADJ,0.010638297872340425,1,0.01,4.021879021879022e-05
liberty,NOUN,0.0008264462809917355,1,0.01,4.021879021879022e-05
library,NOUN,0.004158592747313587,2,0.02,8.043758043758043e-05
libyan,ADJ,0.012738853503184714,4,0.04,0.00016087516087516087
licence,NOUN,0.006578337274539806,4,0.04,0.00016087516087516087
licensing,NOUN,0.004933269964915534,4,0.04,0.00016087516087516087
lie,NOUN,0.004039395308353648,6,0.06,0.00024131274131274132
lieutenant,NOUN,0.0014104372355430183,1,0.01,4.021879021879022e-05
life,NOUN,0.006521927112711151,50,0.5,0.002010939510939511
lifeform,NOUN,0.01282051282051282,1,0.01,4.021879021879022e-05
lifegoal,NOUN,0.008333333333333333,1,0.01,4.021879021879022e-05
lifespan,NOUN,0.02127659574468085,1,0.01,4.021879021879022e-05
lifestyle,NOUN,0.009651043007983518,5,0.05,0.00020109395109395108
lifethreatening,NOUN,0.0026246719160104987,1,0.01,4.021879021879022e-05
lifetime,NOUN,0.010028223142977242,2,0.02,8.043758043758043e-05
light,NOUN,0.0038350802702884546,4,0.04,0.00016087516087516087
lightbringer,NOUN,0.0021645021645021645,1,0.01,4.021879021879022e-05
lightweight,ADJ,0.0021645021645021645,1,0.01,4.021879021879022e-05
like,NOUN,0.004440465280948593,6,0.06,0.00024131274131274132
likelihood,NOUN,0.003908759905761405,2,0.02,8.043758043758043e-05
likely,ADJ,0.004599895754883482,24,0.24,0.0009652509652509653
limit,NOUN,0.0072833955470600256,8,0.08,0.00032175032175032174
limitation,NOUN,0.0062006642798602424,3,0.03,0.00012065637065637066
limited,ADJ,0.0021628590707538074,2,0.02,8.043758043758043e-05
line,NOUN,0.0027736024611180535,9,0.09,0.00036196911196911195
lineage,NOUN,0.02127659574468085,1,0.01,4.021879021879022e-05
linear,NOUN,0.002881844380403458,1,0.01,4.021879021879022e-05
linger,ADJ,0.0026595744680851063,1,0.01,4.021879021879022e-05
linguist,ADJ,0.010638297872340425,1,0.01,4.021879021879022e-05
linguistic,NOUN,0.010638297872340425,1,0.01,4.021879021879022e-05
link,NOUN,0.008671452864540798,20,0.2,0.0008043758043758043
lion,NOUN,0.003215434083601286,1,0.01,4.021879021879022e-05
lip,NOUN,0.0021645021645021645,1,0.01,4.021879021879022e-05
lipservice,NOUN,0.0026041666666666665,1,0.01,4.021879021879022e-05
liquid,ADJ,0.005747126436781609,1,0.01,4.021879021879022e-05
liquidity,NOUN,0.0014064697609001407,1,0.01,4.021879021879022e-05
list,NOUN,0.004588378725159773,10,0.1,0.00040218790218790216
literal,ADJ,0.004310344827586207,1,0.01,4.021879021879022e-05
literalism,NOUN,0.022727272727272728,1,0.01,4.021879021879022e-05
literature,NOUN,0.002565423383570527,3,0.03,0.00012065637065637066
lithium,NOUN,0.004819277108433735,2,0.02,8.043758043758043e-05
litigation,NOUN,0.002817069294342022,2,0.02,8.043758043758043e-05
little,ADJ,0.005058686729108579,26,0.26,0.0010456885456885457
live,ADJ,0.007659208898208668,5,0.05,0.00020109395109395108
lively,ADJ,0.003215434083601286,1,0.01,4.021879021879022e-05
liver,NOUN,0.006684075534177069,8,0.08,0.00032175032175032174
livestock,NOUN,0.0027397260273972603,1,0.01,4.021879021879022e-05
living,NOUN,0.006685123816120238,9,0.09,0.00036196911196911195
lloyds,ADJ,0.005780346820809248,2,0.02,8.043758043758043e-05
loan,NOUN,0.017948717948717947,3,0.03,0.00012065637065637066
local,NOUN,0.00733965052803196,15,0.15,0.0006032818532818533
location,NOUN,0.006901524735465736,8,0.08,0.00032175032175032174
lock,NOUN,0.0031446540880503146,1,0.01,4.021879021879022e-05
lockdown,NOUN,0.002020940182296511,2,0.02,8.043758043758043e-05
logic,NOUN,0.0031815610859728507,2,0.02,8.043758043758043e-05
logical,ADJ,0.002070393374741201,1,0.01,4.021879021879022e-05
logician,ADJ,0.010638297872340425,1,0.01,4.021879021879022e-05
lone,ADJ,0.004090589350704958,2,0.02,8.043758043758043e-05
long,ADJ,0.005312175257550386,21,0.21,0.0008445945945945946
longerhaul,NOUN,0.0038314176245210726,1,0.01,4.021879021879022e-05
longerlasting,NOUN,0.0014064697609001407,1,0.01,4.021879021879022e-05
longerterm,NOUN,0.0022671205205566586,2,0.02,8.043758043758043e-05
longevity,NOUN,0.001349527665317139,1,0.01,4.021879021879022e-05
longitudinal,ADJ,0.0033783783783783786,1,0.01,4.021879021879022e-05
longstanding,ADJ,0.0034238585193999208,2,0.02,8.043758043758043e-05
longterm,NOUN,0.005026650337888394,5,0.05,0.00020109395109395108
longtime,ADJ,0.004310344827586207,1,0.01,4.021879021879022e-05
look,NOUN,0.004026951436562421,3,0.03,0.00012065637065637066
loop,NOUN,0.001838235294117647,1,0.01,4.021879021879022e-05
loose,ADJ,0.0021645021645021645,1,0.01,4.021879021879022e-05
lord,NOUN,0.0024096385542168677,1,0.01,4.021879021879022e-05
loser,NOUN,0.005291005291005291,1,0.01,4.021879021879022e-05
loss,NOUN,0.005683648916860256,14,0.14,0.0005630630630630631
lot,NOUN,0.004650000482379631,19,0.19,0.0007641570141570141
loud,ADJ,0.0014492753623188406,1,0.01,4.021879021879022e-05
loudmouthed,ADJ,0.0021645021645021645,1,0.01,4.021879021879022e-05
love,NOUN,0.011363636363636364,2,0.02,8.043758043758043e-05
lovely,ADJ,0.006005466052934408,2,0.02,8.043758043758043e-05
lover,NOUN,0.0021645021645021645,1,0.01,4.021879021879022e-05
low,NOUN,0.004329254761347923,21,0.21,0.0008445945945945946
lowincome,NOUN,0.0056657223796034,2,0.02,8.043758043758043e-05
lowlevel,NOUN,0.002534606511150987,2,0.02,8.043758043758043e-05
lowrent,ADJ,0.002320185614849188,1,0.01,4.021879021879022e-05
loyal,ADJ,0.0021645021645021645,1,0.01,4.021879021879022e-05
lucid,ADJ,0.001838235294117647,1,0.01,4.021879021879022e-05
lucky,ADJ,0.004524886877828055,1,0.01,4.021879021879022e-05
lucrative,ADJ,0.0045662100456621,1,0.01,4.021879021879022e-05
ludicrous,ADJ,0.012903225806451613,2,0.02,8.043758043758043e-05
lumbar,NOUN,0.0029282576866764276,2,0.02,8.043758043758043e-05
lunar,ADJ,0.0038314176245210726,1,0.01,4.021879021879022e-05
lunatic,NOUN,0.004524886877828055,1,0.01,4.021879021879022e-05
lunatics,NOUN,0.004524886877828055,1,0.01,4.021879021879022e-05
lunch,NOUN,0.0045662100456621,1,0.01,4.021879021879022e-05
lung,NOUN,0.005638205817746456,8,0.08,0.00032175032175032174
luxury,NOUN,0.0034328200801518665,2,0.02,8.043758043758043e-05
lvaro,NOUN,0.0021645021645021645,1,0.01,4.021879021879022e-05
lymphoblastic,ADJ,0.006329113924050633,1,0.01,4.021879021879022e-05
lymphoma,NOUN,0.010684283500530137,2,0.02,8.043758043758043e-05
m,NOUN,0.009107319748732794,49,0.49,0.0019707207207207205
m825a1,ADJ,0.0014104372355430183,1,0.01,4.021879021879022e-05
mOre,ADJ,0.008333333333333333,1,0.01,4.021879021879022e-05
machine,NOUN,0.0063946904637612765,5,0.05,0.00020109395109395108
machinelearning,NOUN,0.012658227848101266,2,0.02,8.043758043758043e-05
machinery,NOUN,0.0027397260273972603,1,0.01,4.021879021879022e-05
macrophageCSF,NOUN,0.01020408163265306,1,0.01,4.021879021879022e-05
macular,NOUN,0.005917159763313609,1,0.01,4.021879021879022e-05
mad,ADJ,0.015311195068602106,2,0.02,8.043758043758043e-05
mafia,NOUN,0.0020113132320107737,3,0.03,0.00012065637065637066
magazine,NOUN,0.0042364172431228735,5,0.05,0.00020109395109395108
magic,ADJ,0.004464285714285714,1,0.01,4.021879021879022e-05
magical,ADJ,0.0041841004184100415,1,0.01,4.021879021879022e-05
magnetic,ADJ,0.0014064697609001407,1,0.01,4.021879021879022e-05
magnificent,ADJ,0.001838235294117647,1,0.01,4.021879021879022e-05
mail,NOUN,0.0023584905660377358,1,0.01,4.021879021879022e-05
main,ADJ,0.004067965871312294,11,0.11,0.0004424066924066924
mainland,NOUN,0.003401360544217687,1,0.01,4.021879021879022e-05
mainstream,NOUN,0.007250013949594915,13,0.13,0.0005228442728442728
maintenance,NOUN,0.005747126436781609,1,0.01,4.021879021879022e-05
major,ADJ,0.004924073037516431,21,0.21,0.0008445945945945946
majority,NOUN,0.005745629284326799,18,0.18,0.0007239382239382239
maker,NOUN,0.007623891861753304,14,0.14,0.0005630630630630631
making,NOUN,0.00265457812627624,2,0.02,8.043758043758043e-05
malady,NOUN,0.0058823529411764705,1,0.01,4.021879021879022e-05
malaise,NOUN,0.0021645021645021645,1,0.01,4.021879021879022e-05
malaria,NOUN,0.005975557202698744,6,0.06,0.00024131274131274132
male,NOUN,0.0034035943382772493,7,0.07,0.00028153153153153153
maledominated,ADJ,0.0045662100456621,1,0.01,4.021879021879022e-05
malfunction,NOUN,0.002062643239113827,2,0.02,8.043758043758043e-05
malicious,ADJ,0.00582239333501641,2,0.02,8.043758043758043e-05
malignancy,NOUN,0.0036900369003690036,1,0.01,4.021879021879022e-05
mall,NOUN,0.0021483215856523824,2,0.02,8.043758043758043e-05
malleable,ADJ,0.005813953488372093,1,0.01,4.021879021879022e-05
mammal,NOUN,0.0014492753623188406,1,0.01,4.021879021879022e-05
man,NOUN,0.006926247404292682,24,0.24,0.0009652509652509653
manage,NOUN,0.0027397260273972603,1,0.01,4.021879021879022e-05
manageable,ADJ,0.0032867863588866724,2,0.02,8.043758043758043e-05
management,NOUN,0.0042944027386424884,16,0.16,0.0006435006435006435
manager,NOUN,0.004094428714245917,9,0.09,0.00036196911196911195
mandate,NOUN,0.007731680678483734,4,0.04,0.00016087516087516087
mandatory,ADJ,0.01025329504454753,2,0.02,8.043758043758043e-05
manifold,ADJ,0.0027397260273972603,1,0.01,4.021879021879022e-05
manilabased,ADJ,0.0031847133757961785,1,0.01,4.021879021879022e-05
manipulation,NOUN,0.004310344827586207,1,0.01,4.021879021879022e-05
mankind,NOUN,0.03260869565217391,3,0.03,0.00012065637065637066
manmade,NOUN,0.0055397251089507205,4,0.04,0.00016087516087516087
manner,NOUN,0.0041841004184100415,1,0.01,4.021879021879022e-05
manpower,NOUN,0.0014492753623188406,1,0.01,4.021879021879022e-05
mansion,NOUN,0.002320185614849188,1,0.01,4.021879021879022e-05
mantra,NOUN,0.004464285714285714,1,0.01,4.021879021879022e-05
manufacture,NOUN,0.0024096385542168677,1,0.01,4.021879021879022e-05
manufacturer,NOUN,0.003901493996075455,12,0.12,0.00048262548262548264
manufacturing,NOUN,0.004319498518597226,7,0.07,0.00028153153153153153
manure,NOUN,0.0027397260273972603,1,0.01,4.021879021879022e-05
many,ADJ,0.008157668737074871,121,1.21,0.004866473616473617
map,NOUN,0.006802721088435374,1,0.01,4.021879021879022e-05
marble,NOUN,0.002320185614849188,1,0.01,4.021879021879022e-05
march,NOUN,0.0019880715705765406,1,0.01,4.021879021879022e-05
margin,NOUN,0.004771223557916317,2,0.02,8.043758043758043e-05
marginalisation,NOUN,0.0019880715705765406,1,0.01,4.021879021879022e-05
marine,ADJ,0.0021645021645021645,1,0.01,4.021879021879022e-05
market,NOUN,0.00832309813718385,45,0.45,0.00180984555984556
marketer,NOUN,0.0008264462809917355,1,0.01,4.021879021879022e-05
marketfriendly,ADJ,0.0021645021645021645,1,0.01,4.021879021879022e-05
marketing,NOUN,0.004151564262224064,7,0.07,0.00028153153153153153
marketplace,NOUN,0.003663003663003663,1,0.01,4.021879021879022e-05
marriage,NOUN,0.0019880715705765406,1,0.01,4.021879021879022e-05
married,ADJ,0.0026595744680851063,1,0.01,4.021879021879022e-05
marrow,NOUN,0.006329113924050633,1,0.01,4.021879021879022e-05
marvellous,ADJ,0.003564620292561469,2,0.02,8.043758043758043e-05
marxist,ADJ,0.005291005291005291,1,0.01,4.021879021879022e-05
mask,NOUN,0.007322305213619544,5,0.05,0.00020109395109395108
mass,NOUN,0.006127934219522482,13,0.13,0.0005228442728442728
massacre,NOUN,0.029411764705882353,1,0.01,4.021879021879022e-05
masse,NOUN,0.007352941176470588,1,0.01,4.021879021879022e-05
massive,ADJ,0.005948304458414076,8,0.08,0.00032175032175032174
masterclass,NOUN,0.0021645021645021645,1,0.01,4.021879021879022e-05
masterstroke,NOUN,0.001349527665317139,1,0.01,4.021879021879022e-05
material,NOUN,0.005859761820171216,24,0.24,0.0009652509652509653
maternal,ADJ,0.00196078431372549,1,0.01,4.021879021879022e-05
math,NOUN,0.0058823529411764705,1,0.01,4.021879021879022e-05
matrix,NOUN,0.004310344827586207,1,0.01,4.021879021879022e-05
matter,NOUN,0.0032388515586205618,13,0.13,0.0005228442728442728
maximalism,NOUN,0.006289308176100629,2,0.02,8.043758043758043e-05
maximum,ADJ,0.0036900369003690036,1,0.01,4.021879021879022e-05
mayan,ADJ,0.0021645021645021645,1,0.01,4.021879021879022e-05
mayor,NOUN,0.009342977697408076,5,0.05,0.00020109395109395108
meal,NOUN,0.0017854859627011526,2,0.02,8.043758043758043e-05
mean,NOUN,0.003107081034296224,2,0.02,8.043758043758043e-05
meandering,NOUN,0.0021645021645021645,1,0.01,4.021879021879022e-05
meaning,NOUN,0.002631578947368421,1,0.01,4.021879021879022e-05
meaningful,ADJ,0.005747126436781609,1,0.01,4.021879021879022e-05
means,NOUN,0.0024096385542168677,1,0.01,4.021879021879022e-05
meanwhile,ADJ,0.0031645569620253164,1,0.01,4.021879021879022e-05
measle,NOUN,0.025156901281768063,25,0.25,0.0010054697554697555
measure,NOUN,0.0033823207823756164,12,0.12,0.00048262548262548264
measurement,NOUN,0.004545633799418947,3,0.03,0.00012065637065637066
meat,NOUN,0.005263157894736842,2,0.02,8.043758043758043e-05
mechanism,NOUN,0.003934556676381243,5,0.05,0.00020109395109395108
media,NOUN,0.0029617796750515137,3,0.03,0.00012065637065637066
median,ADJ,0.005747126436781609,1,0.01,4.021879021879022e-05
medic,NOUN,0.0020781712893767628,3,0.03,0.00012065637065637066
medical,ADJ,0.008544276116387514,49,0.49,0.0019707207207207205
medication,NOUN,0.003599843422827202,4,0.04,0.00016087516087516087
medicinal,ADJ,0.005747126436781609,1,0.01,4.021879021879022e-05
medicine,NOUN,0.009743618766406455,48,0.48,0.0019305019305019305
medium,NOUN,0.010007244898441384,39,0.39,0.0015685328185328184
medtech,NOUN,0.0036900369003690036,1,0.01,4.021879021879022e-05
meeting,NOUN,0.004461278948941026,9,0.09,0.00036196911196911195
melanin,NOUN,0.005763688760806916,2,0.02,8.043758043758043e-05
melanogenesis,NOUN,0.002881844380403458,1,0.01,4.021879021879022e-05
melanoma,NOUN,0.004730576441102757,3,0.03,0.00012065637065637066
melismatic,ADJ,0.005681818181818182,1,0.01,4.021879021879022e-05
member,NOUN,0.0045706154993145134,28,0.28,0.0011261261261261261
membership,NOUN,0.006430868167202572,2,0.02,8.043758043758043e-05
memo,NOUN,0.003919934060693452,4,0.04,0.00016087516087516087
memorable,ADJ,0.017543859649122806,1,0.01,4.021879021879022e-05
memory,NOUN,0.004846784187170954,11,0.11,0.0004424066924066924
men,NOUN,0.005681818181818182,1,0.01,4.021879021879022e-05
mendacious,ADJ,0.008333333333333333,1,0.01,4.021879021879022e-05
menstruation,NOUN,0.00196078431372549,1,0.01,4.021879021879022e-05
mental,ADJ,0.0018039675035759083,3,0.03,0.00012065637065637066
mention,NOUN,0.008928571428571428,1,0.01,4.021879021879022e-05
mer,NOUN,0.002631578947368421,1,0.01,4.021879021879022e-05
merchandise,NOUN,0.019230769230769232,1,0.01,4.021879021879022e-05
mercury,NOUN,0.03264695803869038,4,0.04,0.00016087516087516087
merger,NOUN,0.003212834898648417,2,0.02,8.043758043758043e-05
merging,NOUN,0.00196078431372549,1,0.01,4.021879021879022e-05
merit,NOUN,0.003135910575515261,2,0.02,8.043758043758043e-05
mesh,NOUN,0.012337508060957812,7,0.07,0.00028153153153153153
message,NOUN,0.0034479045469249588,3,0.03,0.00012065637065637066
metaanalyse,NOUN,0.01639344262295082,1,0.01,4.021879021879022e-05
metabolic,NOUN,0.005747126436781609,1,0.01,4.021879021879022e-05
metabolism,NOUN,0.0029282576866764276,2,0.02,8.043758043758043e-05
metal,NOUN,0.010517171412565527,7,0.07,0.00028153153153153153
metallic,ADJ,0.022727272727272728,1,0.01,4.021879021879022e-05
metaphor,NOUN,0.002062643239113827,2,0.02,8.043758043758043e-05
metaphysic,NOUN,0.010869565217391304,1,0.01,4.021879021879022e-05
metastatic,ADJ,0.011494252873563218,2,0.02,8.043758043758043e-05
meter,NOUN,0.002976190476190476,1,0.01,4.021879021879022e-05
method,NOUN,0.003895160086143498,5,0.05,0.00020109395109395108
methodical,ADJ,0.0008264462809917355,1,0.01,4.021879021879022e-05
methodology,NOUN,0.00456564607053938,3,0.03,0.00012065637065637066
metre,NOUN,0.017607743472567976,18,0.18,0.0007239382239382239
metropolis,NOUN,0.0018633276878746643,2,0.02,8.043758043758043e-05
mice,NOUN,0.0033783783783783786,1,0.01,4.021879021879022e-05
microbe,NOUN,0.00196078431372549,1,0.01,4.021879021879022e-05
microbial,ADJ,0.0020920502092050207,1,0.01,4.021879021879022e-05
microbiota,NOUN,0.00196078431372549,1,0.01,4.021879021879022e-05
microchip,NOUN,0.006517915646446184,2,0.02,8.043758043758043e-05
microphone,NOUN,0.004291845493562232,1,0.01,4.021879021879022e-05
microscope,NOUN,0.0021645021645021645,1,0.01,4.021879021879022e-05
microwave,NOUN,0.028663261512137647,8,0.08,0.00032175032175032174
mid,ADJ,0.006802721088435374,1,0.01,4.021879021879022e-05
midafternoon,NOUN,0.00558659217877095,1,0.01,4.021879021879022e-05
midapril,NOUN,0.006802721088435374,1,0.01,4.021879021879022e-05
midatlantic,ADJ,0.0021645021645021645,1,0.01,4.021879021879022e-05
midsized,ADJ,0.003401360544217687,1,0.01,4.021879021879022e-05
migrant,NOUN,0.00392156862745098,2,0.02,8.043758043758043e-05
migration,NOUN,0.003215434083601286,1,0.01,4.021879021879022e-05
mild,ADJ,0.003987201575190746,2,0.02,8.043758043758043e-05
milder,ADJ,0.002320185614849188,1,0.01,4.021879021879022e-05
mile,NOUN,0.008488905035845328,4,0.04,0.00016087516087516087
milestone,NOUN,0.00566685930777628,2,0.02,8.043758043758043e-05
milieu,NOUN,0.0021645021645021645,1,0.01,4.021879021879022e-05
militant,NOUN,0.0014104372355430183,1,0.01,4.021879021879022e-05
military,NOUN,0.01007657656484931,41,0.41,0.001648970398970399
militia,NOUN,0.0024096385542168677,1,0.01,4.021879021879022e-05
milk,NOUN,0.006184291898577612,2,0.02,8.043758043758043e-05
mill,NOUN,0.0018583098456981797,2,0.02,8.043758043758043e-05
millennia,NOUN,0.001838235294117647,1,0.01,4.021879021879022e-05
millennium,NOUN,0.008368200836820083,2,0.02,8.043758043758043e-05
millimeter,NOUN,0.005952380952380952,2,0.02,8.043758043758043e-05
million,NOUN,0.005255429509782287,14,0.14,0.0005630630630630631
millionaire,NOUN,0.0069605568445475635,3,0.03,0.00012065637065637066
milliondollar,ADJ,0.003401360544217687,1,0.01,4.021879021879022e-05
mimo,NOUN,0.002976190476190476,1,0.01,4.021879021879022e-05
min,NOUN,0.00196078431372549,1,0.01,4.021879021879022e-05
mind,NOUN,0.0072822390071376475,35,0.35,0.0014076576576576576
mindset,NOUN,0.0091324200913242,2,0.02,8.043758043758043e-05
mine,NOUN,0.004819277108433735,2,0.02,8.043758043758043e-05
mineral,NOUN,0.007154298187870361,6,0.06,0.00024131274131274132
minidocumentary,NOUN,0.004310344827586207,1,0.01,4.021879021879022e-05
minimal,ADJ,0.0024096385542168677,1,0.01,4.021879021879022e-05
minimum,ADJ,0.002643692594412232,3,0.03,0.00012065637065637066
mining,NOUN,0.006339661979397518,8,0.08,0.00032175032175032174
minion,NOUN,0.02,1,0.01,4.021879021879022e-05
minister,NOUN,0.0031106957145886228,11,0.11,0.0004424066924066924
ministry,NOUN,0.007978723404255319,3,0.03,0.00012065637065637066
minor,ADJ,0.0024096385542168677,1,0.01,4.021879021879022e-05
minority,NOUN,0.009360396777615321,6,0.06,0.00024131274131274132
minute,NOUN,0.0038788339902439614,10,0.1,0.00040218790218790216
misbranding,NOUN,0.0008264462809917355,1,0.01,4.021879021879022e-05
mischief,NOUN,0.004545454545454545,1,0.01,4.021879021879022e-05
misconception,NOUN,0.0021484950165699566,2,0.02,8.043758043758043e-05
misconduct,NOUN,0.00145365616635705,3,0.03,0.00012065637065637066
misdeed,NOUN,0.0023584905660377358,1,0.01,4.021879021879022e-05
misinformation,NOUN,0.00196078431372549,1,0.01,4.021879021879022e-05
misleading,ADJ,0.0023043001988192644,3,0.03,0.00012065637065637066
mismarketing,NOUN,0.0008264462809917355,1,0.01,4.021879021879022e-05
missile,NOUN,0.0014492753623188406,1,0.01,4.021879021879022e-05
mission,NOUN,0.0037596444827572737,6,0.06,0.00024131274131274132
mist,NOUN,0.001838235294117647,1,0.01,4.021879021879022e-05
mistake,NOUN,0.0029293484235512588,7,0.07,0.00028153153153153153
mistaken,ADJ,0.003676470588235294,2,0.02,8.043758043758043e-05
misunderstood,NOUN,0.0014641288433382138,1,0.01,4.021879021879022e-05
misuse,NOUN,0.0008264462809917355,1,0.01,4.021879021879022e-05
mitigation,NOUN,0.0028328611898017,1,0.01,4.021879021879022e-05
mitochondrial,ADJ,0.0014641288433382138,1,0.01,4.021879021879022e-05
mix,NOUN,0.0036425902864259028,2,0.02,8.043758043758043e-05
mixed,ADJ,0.00196078431372549,1,0.01,4.021879021879022e-05
mixture,NOUN,0.00279726882697653,2,0.02,8.043758043758043e-05
mm,NOUN,0.0014104372355430183,1,0.01,4.021879021879022e-05
mob,NOUN,0.007075471698113208,3,0.03,0.00012065637065637066
mobile,ADJ,0.011736428415294634,13,0.13,0.0005228442728442728
mobilisation,NOUN,0.0020920502092050207,1,0.01,4.021879021879022e-05
mobster,NOUN,0.0008264462809917355,1,0.01,4.021879021879022e-05
model,NOUN,0.008298533634651366,16,0.16,0.0006435006435006435
modern,ADJ,0.004249258437637406,9,0.09,0.00036196911196911195
modernist,NOUN,0.003401360544217687,1,0.01,4.021879021879022e-05
