vector,word,Pos,wordCount,percent_of_total
175,heartbeat,NOUN,1,0.09090909090909091
175,other,NOUN,2,0.18181818181818182
175,people,NOUN,1,0.09090909090909091
175,person,NOUN,1,0.09090909090909091
175,sensor,NOUN,1,0.09090909090909091
175,technology,NOUN,1,0.09090909090909091
175,vibration,NOUN,1,0.09090909090909091
176,device,NOUN,3,0.25
176,heartbeat,NOUN,1,0.08333333333333333
176,other,ADJ,1,0.08333333333333333
176,people,NOUN,1,0.08333333333333333
176,person,NOUN,2,0.16666666666666666
176,sound,ADJ,1,0.08333333333333333
176,speaker,NOUN,1,0.08333333333333333
176,sync,NOUN,1,0.08333333333333333
176,wave,NOUN,1,0.08333333333333333
177,body,NOUN,1,0.1111111111111111
177,combination,NOUN,1,0.1111111111111111
177,light,NOUN,1,0.1111111111111111
177,motion,NOUN,1,0.1111111111111111
177,nausea,NOUN,1,0.1111111111111111
177,necklace,NOUN,1,0.1111111111111111
177,sickness,NOUN,1,0.1111111111111111
177,sound,NOUN,1,0.1111111111111111
177,vapor,NOUN,1,0.1111111111111111
178,bracelet,NOUN,1,0.1
178,certain,ADJ,1,0.1
178,conductance,NOUN,1,0.1
178,level,NOUN,2,0.2
178,scent,NOUN,1,0.1
178,skin,NOUN,1,0.1
178,stress,NOUN,2,0.2
178,threshold,NOUN,1,0.1
197,direction,NOUN,1,0.25
197,map,NOUN,1,0.25
197,necklace,NOUN,1,0.25
197,vibrate,NOUN,1,0.25
198,bracelet,NOUN,1,0.5
198,time,NOUN,1,0.5
199,child,NOUN,1,0.16666666666666666
199,own,ADJ,1,0.16666666666666666
199,pet,NOUN,1,0.16666666666666666
199,pomodoro,ADJ,1,0.16666666666666666
199,system,NOUN,1,0.16666666666666666
199,tamogatchilike,ADJ,1,0.16666666666666666
200,buttonsmotion,NOUN,1,0.14285714285714285
200,dining,NOUN,1,0.14285714285714285
200,hall,NOUN,1,0.14285714285714285
200,many,ADJ,1,0.14285714285714285
200,sensor,NOUN,1,0.14285714285714285
200,table,NOUN,2,0.2857142857142857
201,bag,NOUN,1,0.125
201,block,NOUN,1,0.125
201,leisure,NOUN,1,0.125
201,space,NOUN,2,0.25
201,website,NOUN,2,0.25
201,work,NOUN,1,0.125
202,face,NOUN,1,0.16666666666666666
202,guard,NOUN,1,0.16666666666666666
202,jaw,NOUN,1,0.16666666666666666
202,mask,NOUN,1,0.16666666666666666
202,people,NOUN,1,0.16666666666666666
202,vibrate,NOUN,1,0.16666666666666666
203,alert,NOUN,1,0.1111111111111111
203,belonging,NOUN,1,0.1111111111111111
203,bustrain,ADJ,1,0.1111111111111111
203,datum,NOUN,1,0.1111111111111111
203,min,NOUN,1,0.1111111111111111
203,route,NOUN,1,0.1111111111111111
203,stop,NOUN,1,0.1111111111111111
203,wearable,ADJ,1,0.1111111111111111
203,wearer,NOUN,1,0.1111111111111111
204,earpieceearbud,NOUN,1,0.3333333333333333
204,motion,NOUN,1,0.3333333333333333
204,sickness,NOUN,1,0.3333333333333333
205,charger,NOUN,1,0.25
205,phonelaptop,NOUN,1,0.25
205,use,NOUN,1,0.25
205,wireless,ADJ,1,0.25
206,bagjacket,NOUN,1,0.14285714285714285
206,dnd,NOUN,1,0.14285714285714285
206,phone,NOUN,2,0.2857142857142857
206,pocket,NOUN,1,0.14285714285714285
206,uniterrupted,ADJ,1,0.14285714285714285
206,work,NOUN,1,0.14285714285714285
207,brightness,NOUN,1,0.1
207,color,NOUN,1,0.1
207,disruption,NOUN,1,0.1
207,eyestrain,NOUN,1,0.1
207,laptop,NOUN,1,0.1
207,level,NOUN,1,0.1
207,light,ADJ,1,0.1
207,screen,NOUN,1,0.1
207,setting,NOUN,1,0.1
207,space,NOUN,1,0.1
208,loss,NOUN,1,0.5
208,sensor,NOUN,1,0.5
209,bracelet,NOUN,1,0.25
209,light,NOUN,1,0.25
209,strength,NOUN,1,0.25
209,wifi,NOUN,1,0.25
210,desk,NOUN,1,0.2
210,measure,NOUN,1,0.2
210,physical,ADJ,1,0.2
210,time,NOUN,1,0.2
210,track,NOUN,1,0.2
211,bag,NOUN,1,0.2
211,laptop,NOUN,1,0.2
211,signal,NOUN,1,0.2
211,smart,ADJ,1,0.2
211,wifi,NOUN,1,0.2
212,alone,ADJ,1,0.14285714285714285
212,focus,NOUN,1,0.14285714285714285
212,headphone,NOUN,1,0.14285714285714285
212,level,NOUN,1,0.14285714285714285
212,light,NOUN,1,0.14285714285714285
212,noise,NOUN,1,0.14285714285714285
212,red,NOUN,1,0.14285714285714285
213,bag,NOUN,1,0.14285714285714285
213,balance,NOUN,1,0.14285714285714285
213,hour,NOUN,1,0.14285714285714285
213,life,NOUN,1,0.14285714285714285
213,many,ADJ,1,0.14285714285714285
213,open,ADJ,1,0.14285714285714285
213,work,NOUN,1,0.14285714285714285
214,disruption,NOUN,1,0.14285714285714285
214,lap,NOUN,1,0.14285714285714285
214,pad,NOUN,1,0.14285714285714285
214,shakey,ADJ,1,0.14285714285714285
214,stabilizer,NOUN,1,0.14285714285714285
214,table,NOUN,1,0.14285714285714285
214,tray,NOUN,1,0.14285714285714285
222,pillow,NOUN,1,0.5
222,travel,NOUN,1,0.5
223,display,NOUN,1,0.25
223,laptop,NOUN,1,0.25
223,monitor,NOUN,1,0.25
223,portable,ADJ,1,0.25
224,stay,NOUN,1,0.3333333333333333
224,sure,ADJ,1,0.3333333333333333
224,user,NOUN,1,0.3333333333333333
225,mask,NOUN,1,1.0
226,app,NOUN,1,0.125
226,device,NOUN,1,0.125
226,mobile,ADJ,1,0.125
226,notification,NOUN,1,0.125
226,software,NOUN,1,0.125
226,solution,NOUN,1,0.125
226,unnecessary,ADJ,1,0.125
226,user,NOUN,1,0.125
227,ambient,ADJ,1,0.1
227,amount,NOUN,1,0.1
227,commute,NOUN,1,0.1
227,device,NOUN,1,0.1
227,environment,NOUN,1,0.1
227,focused,ADJ,1,0.1
227,light,NOUN,1,0.1
227,relaxed,ADJ,1,0.1
227,smartphone,NOUN,1,0.1
227,user,NOUN,1,0.1
