vector,word,wordCount,dt,doc_id,doc,percent_of_total
5,viable,1,21/04/2005,M0826e,5,0.0031446540880503
5,view,1,21/04/2005,M0826e,5,0.0031446540880503
5,way,1,21/04/2005,M0826e,5,0.0031446540880503
5,weak,1,21/04/2005,M0826e,5,0.0031446540880503
5,work,1,21/04/2005,M0826e,5,0.0031446540880503
5,world,3,21/04/2005,M0826e,5,0.0094339622641509
5,worldview,1,21/04/2005,M0826e,5,0.0031446540880503
5,worried,1,21/04/2005,M0826e,5,0.0031446540880503
5,writer,2,21/04/2005,M0826e,5,0.0062893081761006
5,wrong,1,21/04/2005,M0826e,5,0.0031446540880503
5,year,3,21/04/2005,M0826e,5,0.0094339622641509
6,able,1,01/04/2020,M0d586,6,0.002092050209205
6,absence,1,01/04/2020,M0d586,6,0.002092050209205
6,accuracy,2,01/04/2020,M0d586,6,0.00418410041841
6,accurate,1,01/04/2020,M0d586,6,0.002092050209205
6,addition,1,01/04/2020,M0d586,6,0.002092050209205
6,ample,1,01/04/2020,M0d586,6,0.002092050209205
6,antibody,16,01/04/2020,M0d586,6,0.0334728033472803
6,antigen,6,01/04/2020,M0d586,6,0.0125523012552301
6,authority,3,01/04/2020,M0d586,6,0.006276150627615
6,available,2,01/04/2020,M0d586,6,0.00418410041841
6,back,1,01/04/2020,M0d586,6,0.002092050209205
6,biotech,2,01/04/2020,M0d586,6,0.00418410041841
6,blood,5,01/04/2020,M0d586,6,0.0104602510460251
6,board,1,01/04/2020,M0d586,6,0.002092050209205
6,body,1,01/04/2020,M0d586,6,0.002092050209205
6,business,1,01/04/2020,M0d586,6,0.002092050209205
6,capacity,2,01/04/2020,M0d586,6,0.00418410041841
6,cent,2,01/04/2020,M0d586,6,0.00418410041841
6,centralised,1,01/04/2020,M0d586,6,0.002092050209205
6,chain,1,01/04/2020,M0d586,6,0.002092050209205
6,champion,1,01/04/2020,M0d586,6,0.002092050209205
6,change,1,01/04/2020,M0d586,6,0.002092050209205
6,chemical,1,01/04/2020,M0d586,6,0.002092050209205
6,chinese,3,01/04/2020,M0d586,6,0.006276150627615
6,clear,2,01/04/2020,M0d586,6,0.00418410041841
6,clinical,1,01/04/2020,M0d586,6,0.002092050209205
6,code,1,01/04/2020,M0d586,6,0.002092050209205
6,collection,1,01/04/2020,M0d586,6,0.002092050209205
6,colour,1,01/04/2020,M0d586,6,0.002092050209205
6,company,5,01/04/2020,M0d586,6,0.0104602510460251
6,component,1,01/04/2020,M0d586,6,0.002092050209205
6,contrast,1,01/04/2020,M0d586,6,0.002092050209205
6,conventional,2,01/04/2020,M0d586,6,0.00418410041841
6,coronavirus,6,01/04/2020,M0d586,6,0.0125523012552301
6,country,5,01/04/2020,M0d586,6,0.0104602510460251
6,couple,1,01/04/2020,M0d586,6,0.002092050209205
6,cumulative,1,01/04/2020,M0d586,6,0.002092050209205
6,current,1,01/04/2020,M0d586,6,0.002092050209205
6,database,1,01/04/2020,M0d586,6,0.002092050209205
6,datum,4,01/04/2020,M0d586,6,0.00836820083682
6,delay,1,01/04/2020,M0d586,6,0.002092050209205
6,development,3,01/04/2020,M0d586,6,0.006276150627615
6,diagnosis,2,01/04/2020,M0d586,6,0.00418410041841
6,diagnostic,2,01/04/2020,M0d586,6,0.00418410041841
6,different,1,01/04/2020,M0d586,6,0.002092050209205
6,disease,1,01/04/2020,M0d586,6,0.002092050209205
6,doctor,1,01/04/2020,M0d586,6,0.002092050209205
6,drawing,1,01/04/2020,M0d586,6,0.002092050209205
6,drivein,1,01/04/2020,M0d586,6,0.002092050209205
6,durable,1,01/04/2020,M0d586,6,0.002092050209205
6,easy,2,01/04/2020,M0d586,6,0.00418410041841
6,editing,1,01/04/2020,M0d586,6,0.002092050209205
6,effort,1,01/04/2020,M0d586,6,0.002092050209205
6,emergency,1,01/04/2020,M0d586,6,0.002092050209205
6,enough,1,01/04/2020,M0d586,6,0.002092050209205
6,epidemiological,1,01/04/2020,M0d586,6,0.002092050209205
6,equivalent,1,01/04/2020,M0d586,6,0.002092050209205
6,essential,1,01/04/2020,M0d586,6,0.002092050209205
6,european,1,01/04/2020,M0d586,6,0.002092050209205
6,exhaustive,1,01/04/2020,M0d586,6,0.002092050209205
6,experience,2,01/04/2020,M0d586,6,0.00418410041841
6,experienced,1,01/04/2020,M0d586,6,0.002092050209205
6,extensive,1,01/04/2020,M0d586,6,0.002092050209205
6,false,3,01/04/2020,M0d586,6,0.006276150627615
6,fast,1,01/04/2020,M0d586,6,0.002092050209205
6,few,5,01/04/2020,M0d586,6,0.0104602510460251
6,figure,1,01/04/2020,M0d586,6,0.002092050209205
6,finger,1,01/04/2020,M0d586,6,0.002092050209205
6,first,4,01/04/2020,M0d586,6,0.00836820083682
6,full,1,01/04/2020,M0d586,6,0.002092050209205
6,gene,3,01/04/2020,M0d586,6,0.006276150627615
6,genetic,2,01/04/2020,M0d586,6,0.00418410041841
6,genevabased,1,01/04/2020,M0d586,6,0.002092050209205
6,global,1,01/04/2020,M0d586,6,0.002092050209205
6,glue,1,01/04/2020,M0d586,6,0.002092050209205
6,goal,1,01/04/2020,M0d586,6,0.002092050209205
6,good,1,01/04/2020,M0d586,6,0.002092050209205
6,government,4,01/04/2020,M0d586,6,0.00836820083682
6,great,1,01/04/2020,M0d586,6,0.002092050209205
6,group,2,01/04/2020,M0d586,6,0.00418410041841
6,head,1,01/04/2020,M0d586,6,0.002092050209205
6,health,6,01/04/2020,M0d586,6,0.0125523012552301
6,high,1,01/04/2020,M0d586,6,0.002092050209205
6,highquality,1,01/04/2020,M0d586,6,0.002092050209205
6,hospital,2,01/04/2020,M0d586,6,0.00418410041841
6,hour,1,01/04/2020,M0d586,6,0.002092050209205
6,huge,1,01/04/2020,M0d586,6,0.002092050209205
6,hunger,1,01/04/2020,M0d586,6,0.002092050209205
6,imaginative,1,01/04/2020,M0d586,6,0.002092050209205
6,immune,1,01/04/2020,M0d586,6,0.002092050209205
6,immunity,1,01/04/2020,M0d586,6,0.002092050209205
6,immunology,1,01/04/2020,M0d586,6,0.002092050209205
6,impatience,1,01/04/2020,M0d586,6,0.002092050209205
6,imperative,1,01/04/2020,M0d586,6,0.002092050209205
6,inaccurate,1,01/04/2020,M0d586,6,0.002092050209205
6,incorrect,1,01/04/2020,M0d586,6,0.002092050209205
6,individual,1,01/04/2020,M0d586,6,0.002092050209205
6,infection,7,01/04/2020,M0d586,6,0.0146443514644351
6,infrastructure,1,01/04/2020,M0d586,6,0.002092050209205
6,innovative,1,01/04/2020,M0d586,6,0.002092050209205
6,instance,1,01/04/2020,M0d586,6,0.002092050209205
6,key,1,01/04/2020,M0d586,6,0.002092050209205
6,kit,8,01/04/2020,M0d586,6,0.0167364016736401
6,lab,6,01/04/2020,M0d586,6,0.0125523012552301
6,laboratory,2,01/04/2020,M0d586,6,0.00418410041841
6,laggard,1,01/04/2020,M0d586,6,0.002092050209205
6,large,2,01/04/2020,M0d586,6,0.00418410041841
6,last,3,01/04/2020,M0d586,6,0.006276150627615
6,lecturer,1,01/04/2020,M0d586,6,0.002092050209205
6,limitation,1,01/04/2020,M0d586,6,0.002092050209205
6,list,1,01/04/2020,M0d586,6,0.002092050209205
6,low,1,01/04/2020,M0d586,6,0.002092050209205
6,main,1,01/04/2020,M0d586,6,0.002092050209205
6,major,1,01/04/2020,M0d586,6,0.002092050209205
6,manufacturer,3,01/04/2020,M0d586,6,0.006276150627615
6,manufacturing,1,01/04/2020,M0d586,6,0.002092050209205
6,many,4,01/04/2020,M0d586,6,0.00836820083682
6,market,1,01/04/2020,M0d586,6,0.002092050209205
6,medical,1,01/04/2020,M0d586,6,0.002092050209205
6,microbial,1,01/04/2020,M0d586,6,0.002092050209205
6,mild,1,01/04/2020,M0d586,6,0.002092050209205
6,million,1,01/04/2020,M0d586,6,0.002092050209205
6,minute,1,01/04/2020,M0d586,6,0.002092050209205
6,mobilisation,1,01/04/2020,M0d586,6,0.002092050209205
6,molecule,1,01/04/2020,M0d586,6,0.002092050209205
6,month,2,01/04/2020,M0d586,6,0.00418410041841
6,more,3,01/04/2020,M0d586,6,0.006276150627615
6,mount,1,01/04/2020,M0d586,6,0.002092050209205
6,negative,2,01/04/2020,M0d586,6,0.00418410041841
6,new,6,01/04/2020,M0d586,6,0.0125523012552301
6,nonprofit,1,01/04/2020,M0d586,6,0.002092050209205
6,nose,1,01/04/2020,M0d586,6,0.002092050209205
6,number,2,01/04/2020,M0d586,6,0.00418410041841
6,official,3,01/04/2020,M0d586,6,0.006276150627615
6,one,2,01/04/2020,M0d586,6,0.00418410041841
6,operating,1,01/04/2020,M0d586,6,0.002092050209205
6,option,1,01/04/2020,M0d586,6,0.002092050209205
6,other,3,01/04/2020,M0d586,6,0.006276150627615
6,outbreak,2,01/04/2020,M0d586,6,0.00418410041841
6,outsized,1,01/04/2020,M0d586,6,0.002092050209205
6,pandemic,1,01/04/2020,M0d586,6,0.002092050209205
6,past,3,01/04/2020,M0d586,6,0.006276150627615
6,pathogenesis,1,01/04/2020,M0d586,6,0.002092050209205
6,patient,6,01/04/2020,M0d586,6,0.0125523012552301
6,people,2,01/04/2020,M0d586,6,0.00418410041841
6,per,1,01/04/2020,M0d586,6,0.002092050209205
6,place,1,01/04/2020,M0d586,6,0.002092050209205
6,player,1,01/04/2020,M0d586,6,0.002092050209205
6,polymerase,1,01/04/2020,M0d586,6,0.002092050209205
6,population,2,01/04/2020,M0d586,6,0.00418410041841
6,positive,1,01/04/2020,M0d586,6,0.002092050209205
6,possible,1,01/04/2020,M0d586,6,0.002092050209205
6,potential,1,01/04/2020,M0d586,6,0.002092050209205
6,practice,2,01/04/2020,M0d586,6,0.00418410041841
6,presence,3,01/04/2020,M0d586,6,0.006276150627615
6,present,2,01/04/2020,M0d586,6,0.00418410041841
6,prick,1,01/04/2020,M0d586,6,0.002092050209205
6,private,3,01/04/2020,M0d586,6,0.006276150627615
6,problem,3,01/04/2020,M0d586,6,0.006276150627615
6,procedure,1,01/04/2020,M0d586,6,0.002092050209205
6,processing,1,01/04/2020,M0d586,6,0.002092050209205
6,product,3,01/04/2020,M0d586,6,0.006276150627615
6,professor,1,01/04/2020,M0d586,6,0.002092050209205
6,prolonged,1,01/04/2020,M0d586,6,0.002092050209205
6,protein,1,01/04/2020,M0d586,6,0.002092050209205
6,province,1,01/04/2020,M0d586,6,0.002092050209205
6,public,3,01/04/2020,M0d586,6,0.006276150627615
6,question,1,01/04/2020,M0d586,6,0.002092050209205
6,race,1,01/04/2020,M0d586,6,0.002092050209205
6,rate,1,01/04/2020,M0d586,6,0.002092050209205
6,reaction,1,01/04/2020,M0d586,6,0.002092050209205
6,reader,1,01/04/2020,M0d586,6,0.002092050209205
6,ready,1,01/04/2020,M0d586,6,0.002092050209205
6,reagent,2,01/04/2020,M0d586,6,0.00418410041841
6,recent,2,01/04/2020,M0d586,6,0.00418410041841
6,regional,1,01/04/2020,M0d586,6,0.002092050209205
6,regulator,1,01/04/2020,M0d586,6,0.002092050209205
6,reinfection,1,01/04/2020,M0d586,6,0.002092050209205
6,reliability,1,01/04/2020,M0d586,6,0.002092050209205
6,reliable,2,01/04/2020,M0d586,6,0.00418410041841
6,representative,1,01/04/2020,M0d586,6,0.002092050209205
6,reproducible,1,01/04/2020,M0d586,6,0.002092050209205
6,researcher,1,01/04/2020,M0d586,6,0.002092050209205
6,resistance,1,01/04/2020,M0d586,6,0.002092050209205
6,resource,1,01/04/2020,M0d586,6,0.002092050209205
6,respiratory,1,01/04/2020,M0d586,6,0.002092050209205
6,response,1,01/04/2020,M0d586,6,0.002092050209205
6,result,3,01/04/2020,M0d586,6,0.006276150627615
6,role,1,01/04/2020,M0d586,6,0.002092050209205
6,sample,8,01/04/2020,M0d586,6,0.0167364016736401
6,scale,1,01/04/2020,M0d586,6,0.002092050209205
6,scientist,1,01/04/2020,M0d586,6,0.002092050209205
6,scratch,1,01/04/2020,M0d586,6,0.002092050209205
6,second,2,01/04/2020,M0d586,6,0.00418410041841
6,secondlarg,1,01/04/2020,M0d586,6,0.002092050209205
6,secretary,1,01/04/2020,M0d586,6,0.002092050209205
6,sector,4,01/04/2020,M0d586,6,0.00836820083682
6,sequence,1,01/04/2020,M0d586,6,0.002092050209205
6,serological,1,01/04/2020,M0d586,6,0.002092050209205
6,several,1,01/04/2020,M0d586,6,0.002092050209205
6,short,1,01/04/2020,M0d586,6,0.002092050209205
6,sign,1,01/04/2020,M0d586,6,0.002092050209205
6,simple,1,01/04/2020,M0d586,6,0.002092050209205
6,site,1,01/04/2020,M0d586,6,0.002092050209205
6,size,1,01/04/2020,M0d586,6,0.002092050209205
6,slogan,1,01/04/2020,M0d586,6,0.002092050209205
6,slow,2,01/04/2020,M0d586,6,0.00418410041841
6,small,2,01/04/2020,M0d586,6,0.00418410041841
6,society,1,01/04/2020,M0d586,6,0.002092050209205
6,special,1,01/04/2020,M0d586,6,0.002092050209205
6,specific,1,01/04/2020,M0d586,6,0.002092050209205
6,spread,1,01/04/2020,M0d586,6,0.002092050209205
6,staff,1,01/04/2020,M0d586,6,0.002092050209205
6,standard,1,01/04/2020,M0d586,6,0.002092050209205
6,station,1,01/04/2020,M0d586,6,0.002092050209205
6,storm,1,01/04/2020,M0d586,6,0.002092050209205
6,story,1,01/04/2020,M0d586,6,0.002092050209205
6,such,2,01/04/2020,M0d586,6,0.00418410041841
6,supply,2,01/04/2020,M0d586,6,0.00418410041841
6,swab,2,01/04/2020,M0d586,6,0.00418410041841
6,symptom,1,01/04/2020,M0d586,6,0.002092050209205
6,team,1,01/04/2020,M0d586,6,0.002092050209205
6,technician,2,01/04/2020,M0d586,6,0.00418410041841
6,technique,1,01/04/2020,M0d586,6,0.002092050209205
6,technology,4,01/04/2020,M0d586,6,0.00836820083682
6,test,34,01/04/2020,M0d586,6,0.0711297071129707
6,testing,9,01/04/2020,M0d586,6,0.0188284518828451
6,threat,2,01/04/2020,M0d586,6,0.00418410041841
6,throat,1,01/04/2020,M0d586,6,0.002092050209205
6,total,1,01/04/2020,M0d586,6,0.002092050209205
6,tract,1,01/04/2020,M0d586,6,0.002092050209205
6,traditional,1,01/04/2020,M0d586,6,0.002092050209205
6,trap,1,01/04/2020,M0d586,6,0.002092050209205
6,type,4,01/04/2020,M0d586,6,0.00836820083682
6,uncertainty,1,01/04/2020,M0d586,6,0.002092050209205
6,university,1,01/04/2020,M0d586,6,0.002092050209205
6,use,2,01/04/2020,M0d586,6,0.00418410041841
6,various,1,01/04/2020,M0d586,6,0.002092050209205
6,virus,8,01/04/2020,M0d586,6,0.0167364016736401
6,way,1,01/04/2020,M0d586,6,0.002092050209205
6,week,7,01/04/2020,M0d586,6,0.0146443514644351
6,welloff,1,01/04/2020,M0d586,6,0.002092050209205
6,work,1,01/04/2020,M0d586,6,0.002092050209205
6,world,5,01/04/2020,M0d586,6,0.0104602510460251
6,worry,1,01/04/2020,M0d586,6,0.002092050209205
6,year,2,01/04/2020,M0d586,6,0.00418410041841
7,104woman,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,access,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,advice,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,alluring,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,association,2,26/07/2015,M0d0d8,7,0.0091324200913242
7,attractive,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,backlash,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,big,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,board,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,bold,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,book,2,26/07/2015,M0d0d8,7,0.0091324200913242
7,boy,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,brand,2,26/07/2015,M0d0d8,7,0.0091324200913242
7,brave,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,business,11,26/07/2015,M0d0d8,7,0.0502283105022831
7,capable,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,cent,3,26/07/2015,M0d0d8,7,0.0136986301369863
7,change,2,26/07/2015,M0d0d8,7,0.0091324200913242
7,charge,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,chemical,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,class,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,club,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,college,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,comfort,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,comfortable,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,company,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,condom,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,consciousness,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,consulting,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,copresident,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,country,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,course,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,critical,2,26/07/2015,M0d0d8,7,0.0091324200913242
7,criticism,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,day,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,dean,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,decade,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,difficult,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,dynamic,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,economic,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,enterprise,2,26/07/2015,M0d0d8,7,0.0091324200913242
7,entrepreneur,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,entrepreneurship,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,environment,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,event,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,evolution,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,factory,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,family,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,fashion,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,father,3,26/07/2015,M0d0d8,7,0.0136986301369863
7,favourite,2,26/07/2015,M0d0d8,7,0.0091324200913242
7,female,3,26/07/2015,M0d0d8,7,0.0136986301369863
7,finance,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,first,3,26/07/2015,M0d0d8,7,0.0136986301369863
7,free,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,freshman,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,gender,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,good,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,graduate,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,great,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,handful,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,health,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,healthcare,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,high,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,huge,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,idea,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,ideal,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,impact,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,incredible,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,industry,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,initiative,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,innovative,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,inspiration,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,interested,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,issue,4,26/07/2015,M0d0d8,7,0.0182648401826484
7,job,2,26/07/2015,M0d0d8,7,0.0091324200913242
7,kitchen,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,leader,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,lesson,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,level,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,lot,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,lucrative,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,lunch,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,m,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,male,2,26/07/2015,M0d0d8,7,0.0091324200913242
7,maledominated,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,management,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,many,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,medium,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,meeting,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,memory,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,mindset,2,26/07/2015,M0d0d8,7,0.0091324200913242
7,mission,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,needle,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,new,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,only,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,organisation,3,26/07/2015,M0d0d8,7,0.0136986301369863
7,other,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,own,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,part,2,26/07/2015,M0d0d8,7,0.0091324200913242
7,partner,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,peer,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,people,2,26/07/2015,M0d0d8,7,0.0091324200913242
7,place,2,26/07/2015,M0d0d8,7,0.0091324200913242
7,plan,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,plane,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,planning,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,pregnancy,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,president,2,26/07/2015,M0d0d8,7,0.0091324200913242
7,pretax,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,process,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,product,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,professor,2,26/07/2015,M0d0d8,7,0.0091324200913242
7,profit,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,progressive,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,question,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,reproductive,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,right,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,school,10,26/07/2015,M0d0d8,7,0.045662100456621
7,second,2,26/07/2015,M0d0d8,7,0.0091324200913242
7,semester,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,separate,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,service,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,sexual,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,site,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,situation,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,skill,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,social,4,26/07/2015,M0d0d8,7,0.0182648401826484
7,southern,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,std,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,step,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,sti,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,strong,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,structure,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,student,2,26/07/2015,M0d0d8,7,0.0091324200913242
7,sustainability,2,26/07/2015,M0d0d8,7,0.0091324200913242
7,thing,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,time,2,26/07/2015,M0d0d8,7,0.0091324200913242
7,timid,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,tip,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,top,2,26/07/2015,M0d0d8,7,0.0091324200913242
7,toxic,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,track,5,26/07/2015,M0d0d8,7,0.0228310502283105
7,traditional,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,underdog,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,willing,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,woman,7,26/07/2015,M0d0d8,7,0.0319634703196347
7,work,1,26/07/2015,M0d0d8,7,0.0045662100456621
7,world,3,26/07/2015,M0d0d8,7,0.0136986301369863
7,year,2,26/07/2015,M0d0d8,7,0.0091324200913242
7,zone,1,26/07/2015,M0d0d8,7,0.0045662100456621
8,act,1,16/06/2020,M12fbb,8,0.0044642857142857
8,adviser,1,16/06/2020,M12fbb,8,0.0044642857142857
8,aerosol,1,16/06/2020,M12fbb,8,0.0044642857142857
8,air,1,16/06/2020,M12fbb,8,0.0044642857142857
8,airborne,1,16/06/2020,M12fbb,8,0.0044642857142857
8,argument,1,16/06/2020,M12fbb,8,0.0044642857142857
8,attache,1,16/06/2020,M12fbb,8,0.0044642857142857
8,attitude,1,16/06/2020,M12fbb,8,0.0044642857142857
8,binary,1,16/06/2020,M12fbb,8,0.0044642857142857
8,bleak,1,16/06/2020,M12fbb,8,0.0044642857142857
8,body,1,16/06/2020,M12fbb,8,0.0044642857142857
8,breathing,1,16/06/2020,M12fbb,8,0.0044642857142857
8,british,1,16/06/2020,M12fbb,8,0.0044642857142857
8,business,1,16/06/2020,M12fbb,8,0.0044642857142857
8,calculation,1,16/06/2020,M12fbb,8,0.0044642857142857
8,case,1,16/06/2020,M12fbb,8,0.0044642857142857
8,chance,2,16/06/2020,M12fbb,8,0.0089285714285714
8,chief,1,16/06/2020,M12fbb,8,0.0044642857142857
8,choice,1,16/06/2020,M12fbb,8,0.0044642857142857
8,church,1,16/06/2020,M12fbb,8,0.0044642857142857
8,conjunction,1,16/06/2020,M12fbb,8,0.0044642857142857
8,consideration,1,16/06/2020,M12fbb,8,0.0044642857142857
8,convincing,1,16/06/2020,M12fbb,8,0.0044642857142857
8,coronavirus,1,16/06/2020,M12fbb,8,0.0044642857142857
8,cough,1,16/06/2020,M12fbb,8,0.0044642857142857
8,country,2,16/06/2020,M12fbb,8,0.0089285714285714
8,covering,5,16/06/2020,M12fbb,8,0.0223214285714285
8,critical,2,16/06/2020,M12fbb,8,0.0089285714285714
8,customer,1,16/06/2020,M12fbb,8,0.0044642857142857
8,danger,1,16/06/2020,M12fbb,8,0.0044642857142857
8,day,1,16/06/2020,M12fbb,8,0.0044642857142857
8,decision,2,16/06/2020,M12fbb,8,0.0089285714285714
8,different,1,16/06/2020,M12fbb,8,0.0044642857142857
8,difficult,1,16/06/2020,M12fbb,8,0.0044642857142857
8,disagreement,1,16/06/2020,M12fbb,8,0.0044642857142857
8,discussion,2,16/06/2020,M12fbb,8,0.0089285714285714
8,disease,1,16/06/2020,M12fbb,8,0.0044642857142857
8,disperse,1,16/06/2020,M12fbb,8,0.0044642857142857
8,distance,4,16/06/2020,M12fbb,8,0.0178571428571428
8,distancing,4,16/06/2020,M12fbb,8,0.0178571428571428
8,distinction,1,16/06/2020,M12fbb,8,0.0044642857142857
8,dominant,1,16/06/2020,M12fbb,8,0.0044642857142857
8,droplet,4,16/06/2020,M12fbb,8,0.0178571428571428
8,due,1,16/06/2020,M12fbb,8,0.0044642857142857
8,early,1,16/06/2020,M12fbb,8,0.0044642857142857
8,economy,3,16/06/2020,M12fbb,8,0.0133928571428571
8,end,1,16/06/2020,M12fbb,8,0.0044642857142857
8,entertainment,1,16/06/2020,M12fbb,8,0.0044642857142857
8,etiquette,1,16/06/2020,M12fbb,8,0.0044642857142857
8,event,1,16/06/2020,M12fbb,8,0.0044642857142857
8,example,1,16/06/2020,M12fbb,8,0.0044642857142857
