word,wordCount_x,dt,doc_id,doc,percent_of_total,wordCount_y,wordavg,vector
documentary,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
domain,3,21/04/2005,M0826e,5,0.0094339622641509,3,0.0094339622641509,5
doughnut,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
droit,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
early,1,21/04/2005,M0826e,5,0.0031446540880503,3,0.004131209599183766,5
earthism,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
economic,1,21/04/2005,M0826e,5,0.0031446540880503,6,0.00347276443253455,5
effect,2,21/04/2005,M0826e,5,0.0062893081761006,3,0.004125046244913,5
electronic,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
european,2,21/04/2005,M0826e,5,0.0062893081761006,3,0.0041906791926528,5
evidence,3,21/04/2005,M0826e,5,0.0094339622641509,5,0.009501670127290751,5
evidencefree,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
example,2,21/04/2005,M0826e,5,0.0062893081761006,6,0.0038818294314779747,5
exchange,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
explanation,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
factory,1,21/04/2005,M0826e,5,0.0031446540880503,2,0.0038554320668562,5
few,1,21/04/2005,M0826e,5,0.0031446540880503,8,0.004243039802175225,5
field,1,21/04/2005,M0826e,5,0.0031446540880503,2,0.0022755619244752,5
film,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
filmmaker,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
fine,1,21/04/2005,M0826e,5,0.0031446540880503,2,0.003804469901168,5
first,1,21/04/2005,M0826e,5,0.0031446540880503,14,0.009528108780718672,5
flat,2,21/04/2005,M0826e,5,0.0062893081761006,2,0.0062893081761006,5
flavour,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
former,1,21/04/2005,M0826e,5,0.0031446540880503,2,0.0022755619244752,5
founder,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
free,2,21/04/2005,M0826e,5,0.0062893081761006,7,0.0045360852309598,5
freesoftware,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
gene,1,21/04/2005,M0826e,5,0.0031446540880503,6,0.004447457781038733,5
godless,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
good,3,21/04/2005,M0826e,5,0.0094339622641509,6,0.004374673069979525,5
great,1,21/04/2005,M0826e,5,0.0031446540880503,7,0.00341834740899878,5
ground,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
group,1,21/04/2005,M0826e,5,0.0031446540880503,5,0.003380564676086833,5
harm,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
honest,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
hope,1,21/04/2005,M0826e,5,0.0031446540880503,5,0.0031082825614920334,5
huge,1,21/04/2005,M0826e,5,0.0031446540880503,4,0.0028023460259543748,5
idea,2,21/04/2005,M0826e,5,0.0062893081761006,3,0.00542775911088135,5
ideology,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
important,2,21/04/2005,M0826e,5,0.0062893081761006,3,0.00537679694519315,5
incentive,1,21/04/2005,M0826e,5,0.0031446540880503,2,0.00255271920088785,5
industry,4,21/04/2005,M0826e,5,0.0125786163522012,8,0.0061055129084873,5
information,2,21/04/2005,M0826e,5,0.0062893081761006,3,0.004125046244913,5
innovation,4,21/04/2005,M0826e,5,0.0125786163522012,4,0.0125786163522012,5
innovative,1,21/04/2005,M0826e,5,0.0031446540880503,4,0.006296882431883175,5
intellectual,2,21/04/2005,M0826e,5,0.0062893081761006,3,0.00384788896850035,5
interest,1,21/04/2005,M0826e,5,0.0031446540880503,2,0.0022755619244752,5
international,2,21/04/2005,M0826e,5,0.0062893081761006,5,0.004998521932922267,5
inventor,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
landmine,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
large,1,21/04/2005,M0826e,5,0.0031446540880503,6,0.0038493879297202328,5
latter,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
law,3,21/04/2005,M0826e,5,0.0094339622641509,3,0.0094339622641509,5
life,1,21/04/2005,M0826e,5,0.0031446540880503,4,0.00368203168537535,5
line,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
little,1,21/04/2005,M0826e,5,0.0031446540880503,2,0.00255271920088785,5
lock,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
maker,2,21/04/2005,M0826e,5,0.0062893081761006,2,0.0062893081761006,5
making,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
man,1,21/04/2005,M0826e,5,0.0031446540880503,4,0.012159329140461167,5
many,3,21/04/2005,M0826e,5,0.0094339622641509,16,0.006317515925795858,5
material,1,21/04/2005,M0826e,5,0.0031446540880503,3,0.004131209599183766,5
maximalism,2,21/04/2005,M0826e,5,0.0062893081761006,2,0.0062893081761006,5
member,1,21/04/2005,M0826e,5,0.0031446540880503,3,0.00297879680492525,5
mistake,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
moment,1,21/04/2005,M0826e,5,0.0031446540880503,3,0.00297879680492525,5
money,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
monopolistic,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
more,4,21/04/2005,M0826e,5,0.0125786163522012,25,0.012441089531947462,5
most,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
much,1,21/04/2005,M0826e,5,0.0031446540880503,2,0.009264634736332801,5
music,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
natural,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
necessary,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
need,1,21/04/2005,M0826e,5,0.0031446540880503,2,0.0022755619244752,5
new,2,21/04/2005,M0826e,5,0.0062893081761006,26,0.0096174492719423,5
obvious,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
official,1,21/04/2005,M0826e,5,0.0031446540880503,5,0.0037938630097968996,5
old,1,21/04/2005,M0826e,5,0.0031446540880503,2,0.0022755619244752,5
one,2,21/04/2005,M0826e,5,0.0062893081761006,10,0.004317096150072901,5
only,1,21/04/2005,M0826e,5,0.0031446540880503,3,0.003039111298204167,5
open,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
other,2,21/04/2005,M0826e,5,0.0062893081761006,27,0.009537695030871972,5
own,1,21/04/2005,M0826e,5,0.0031446540880503,8,0.004591735227603625,5
pact,2,21/04/2005,M0826e,5,0.0062893081761006,2,0.0062893081761006,5
part,1,21/04/2005,M0826e,5,0.0031446540880503,4,0.005687254391529934,5
past,1,21/04/2005,M0826e,5,0.0031446540880503,4,0.00471040235783265,5
patent,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
point,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
policy,1,21/04/2005,M0826e,5,0.0031446540880503,3,0.00297879680492525,5
policyprocess,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
press,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
process,1,21/04/2005,M0826e,5,0.0031446540880503,4,0.0038774775870544335,5
property,3,21/04/2005,M0826e,5,0.0094339622641509,5,0.00612345089297555,5
proposal,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
protection,2,21/04/2005,M0826e,5,0.0062893081761006,2,0.0062893081761006,5
public,6,21/04/2005,M0826e,5,0.0188679245283018,21,0.010682483671635299,5
question,1,21/04/2005,M0826e,5,0.0031446540880503,4,0.003646900834533175,5
reader,1,21/04/2005,M0826e,5,0.0031446540880503,2,0.00261835214862765,5
remarkable,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
response,1,21/04/2005,M0826e,5,0.0031446540880503,4,0.0021509895929701997,5
responsible,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
rich,1,21/04/2005,M0826e,5,0.0031446540880503,4,0.0028242308254670997,5
right,11,21/04/2005,M0826e,5,0.0345911949685534,14,0.014359657880555467,5
role,1,21/04/2005,M0826e,5,0.0031446540880503,4,0.002856965763342675,5
rule,2,21/04/2005,M0826e,5,0.0062893081761006,4,0.007608939802336,5
salad,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
science,1,21/04/2005,M0826e,5,0.0031446540880503,2,0.0022755619244752,5
scientist,2,21/04/2005,M0826e,5,0.0062893081761006,3,0.0041906791926528,5
sequence,1,21/04/2005,M0826e,5,0.0031446540880503,2,0.00261835214862765,5
side,3,21/04/2005,M0826e,5,0.0094339622641509,5,0.00612345089297555,5
significant,2,21/04/2005,M0826e,5,0.0062893081761006,3,0.0055369985856579505,5
silly,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
simple,1,21/04/2005,M0826e,5,0.0031446540880503,2,0.00261835214862765,5
slim,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
society,1,21/04/2005,M0826e,5,0.0031446540880503,3,0.0032336633371803335,5
software,3,21/04/2005,M0826e,5,0.0094339622641509,3,0.0094339622641509,5
source,1,21/04/2005,M0826e,5,0.0031446540880503,2,0.0022755619244752,5
speech,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
stake,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
strand,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
strong,2,21/04/2005,M0826e,5,0.0062893081761006,5,0.004181568424237125,5
structure,1,21/04/2005,M0826e,5,0.0031446540880503,2,0.0038554320668562,5
stupidity,5,21/04/2005,M0826e,5,0.0157232704402515,5,0.0157232704402515,5
subject,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
such,2,21/04/2005,M0826e,5,0.0062893081761006,9,0.00483514077172152,5
sweat,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
tax,2,21/04/2005,M0826e,5,0.0062893081761006,3,0.00384788896850035,5
technologist,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
term,1,21/04/2005,M0826e,5,0.0031446540880503,2,0.0022755619244752,5
theatre,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
theme,1,21/04/2005,M0826e,5,0.0031446540880503,2,0.003804469901168,5
thin,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
thing,2,21/04/2005,M0826e,5,0.0062893081761006,4,0.0040873293275542665,5
tiny,2,21/04/2005,M0826e,5,0.0062893081761006,2,0.0062893081761006,5
today,1,21/04/2005,M0826e,5,0.0031446540880503,2,0.016278209396966302,5
tomb,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
trivial,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
true,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
tune,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
university,1,21/04/2005,M0826e,5,0.0031446540880503,2,0.00261835214862765,5
unoriginal,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
valley,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
viable,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
view,1,21/04/2005,M0826e,5,0.0031446540880503,2,0.00255271920088785,5
way,1,21/04/2005,M0826e,5,0.0031446540880503,9,0.0041862340705080495,5
weak,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
work,1,21/04/2005,M0826e,5,0.0031446540880503,7,0.007908319342635719,5
world,3,21/04/2005,M0826e,5,0.0094339622641509,20,0.00980452881187804,5
worldview,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
worried,1,21/04/2005,M0826e,5,0.0031446540880503,1,0.0031446540880503,5
writer,2,21/04/2005,M0826e,5,0.0062893081761006,2,0.0062893081761006,5
wrong,1,21/04/2005,M0826e,5,0.0031446540880503,2,0.0022755619244752,5
year,3,21/04/2005,M0826e,5,0.0094339622641509,21,0.011907512119791628,5
able,1,01/04/2020,M0d586,6,0.002092050209205,4,0.0032298929087401667,6
absence,1,01/04/2020,M0d586,6,0.002092050209205,2,0.00174925998505255,6
accuracy,2,01/04/2020,M0d586,6,0.00418410041841,2,0.00418410041841,6
accurate,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
addition,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
ample,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
antibody,16,01/04/2020,M0d586,6,0.0334728033472803,16,0.0334728033472803,6
antigen,6,01/04/2020,M0d586,6,0.0125523012552301,6,0.0125523012552301,6
authority,3,01/04/2020,M0d586,6,0.006276150627615,4,0.00384131019425755,6
available,2,01/04/2020,M0d586,6,0.00418410041841,3,0.00366437725323015,6
back,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
biotech,2,01/04/2020,M0d586,6,0.00418410041841,2,0.00418410041841,6
blood,5,01/04/2020,M0d586,6,0.0104602510460251,5,0.0104602510460251,6
board,1,01/04/2020,M0d586,6,0.002092050209205,4,0.0029409246641607,6
body,1,01/04/2020,M0d586,6,0.002092050209205,3,0.0028390400790720333,6
business,1,01/04/2020,M0d586,6,0.002092050209205,19,0.013392329863664962,6
capacity,2,01/04/2020,M0d586,6,0.00418410041841,2,0.00418410041841,6
cent,2,01/04/2020,M0d586,6,0.00418410041841,15,0.00798671078199496,6
centralised,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
chain,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
champion,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
change,1,01/04/2020,M0d586,6,0.002092050209205,5,0.005048679642660033,6
chemical,1,01/04/2020,M0d586,6,0.002092050209205,2,0.0033291301274335503,6
chinese,3,01/04/2020,M0d586,6,0.006276150627615,3,0.006276150627615,6
clear,2,01/04/2020,M0d586,6,0.00418410041841,3,0.00366437725323015,6
clinical,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
code,1,01/04/2020,M0d586,6,0.002092050209205,2,0.00261835214862765,6
collection,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
colour,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
company,5,01/04/2020,M0d586,6,0.0104602510460251,13,0.00937152810850745,6
component,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
contrast,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
conventional,2,01/04/2020,M0d586,6,0.00418410041841,2,0.00418410041841,6
coronavirus,6,01/04/2020,M0d586,6,0.0125523012552301,11,0.007547488671038767,6
country,5,01/04/2020,M0d586,6,0.0104602510460251,14,0.006621252143071017,6
couple,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
cumulative,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
current,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
database,1,01/04/2020,M0d586,6,0.002092050209205,4,0.003447380899677,6
datum,4,01/04/2020,M0d586,6,0.00836820083682,7,0.00890108155048545,6
delay,1,01/04/2020,M0d586,6,0.002092050209205,2,0.0020264172614652,6
development,3,01/04/2020,M0d586,6,0.006276150627615,6,0.0052477799551577005,6
diagnosis,2,01/04/2020,M0d586,6,0.00418410041841,2,0.00418410041841,6
diagnostic,2,01/04/2020,M0d586,6,0.00418410041841,2,0.00418410041841,6
different,1,01/04/2020,M0d586,6,0.002092050209205,4,0.005836855267251525,6
disease,1,01/04/2020,M0d586,6,0.002092050209205,6,0.0047998243927975335,6
doctor,1,01/04/2020,M0d586,6,0.002092050209205,2,0.0020264172614652,6
drawing,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
drivein,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
durable,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
easy,2,01/04/2020,M0d586,6,0.00418410041841,3,0.0027952850896550497,6
editing,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
effort,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
emergency,1,01/04/2020,M0d586,6,0.002092050209205,4,0.0024733628658519997,6
enough,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
epidemiological,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
equivalent,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
essential,1,01/04/2020,M0d586,6,0.002092050209205,3,0.0024524948655025997,6
european,1,01/04/2020,M0d586,6,0.002092050209205,3,0.0041906791926528,6
exhaustive,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
experience,2,01/04/2020,M0d586,6,0.00418410041841,3,0.0027952850896550497,6
experienced,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
extensive,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
false,3,01/04/2020,M0d586,6,0.006276150627615,4,0.005370218170950351,6
fast,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
few,5,01/04/2020,M0d586,6,0.0104602510460251,8,0.004243039802175225,6
figure,1,01/04/2020,M0d586,6,0.002092050209205,2,0.00174925998505255,6
finger,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
first,4,01/04/2020,M0d586,6,0.00836820083682,14,0.009528108780718672,6
full,1,01/04/2020,M0d586,6,0.002092050209205,2,0.00873833279691015,6
gene,3,01/04/2020,M0d586,6,0.006276150627615,6,0.004447457781038733,6
genetic,2,01/04/2020,M0d586,6,0.00418410041841,6,0.006832983905927101,6
genevabased,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
global,1,01/04/2020,M0d586,6,0.002092050209205,10,0.0081521563876997,6
glue,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
goal,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
good,1,01/04/2020,M0d586,6,0.002092050209205,6,0.004374673069979525,6
government,4,01/04/2020,M0d586,6,0.00836820083682,17,0.0128281064025486,6
great,1,01/04/2020,M0d586,6,0.002092050209205,7,0.00341834740899878,6
group,2,01/04/2020,M0d586,6,0.00418410041841,5,0.003380564676086833,6
head,1,01/04/2020,M0d586,6,0.002092050209205,4,0.0024733628658519997,6
health,6,01/04/2020,M0d586,6,0.0125523012552301,27,0.01165667688462736,6
high,1,01/04/2020,M0d586,6,0.002092050209205,4,0.0025063785823731498,6
highquality,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
hospital,2,01/04/2020,M0d586,6,0.00418410041841,3,0.0027952850896550497,6
hour,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
huge,1,01/04/2020,M0d586,6,0.002092050209205,4,0.0028023460259543748,6
hunger,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
imaginative,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
immune,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
immunity,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
immunology,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
impatience,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
imperative,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
inaccurate,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
incorrect,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
individual,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
infection,7,01/04/2020,M0d586,6,0.0146443514644351,11,0.006735044241908,6
infrastructure,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
innovative,1,01/04/2020,M0d586,6,0.002092050209205,4,0.006296882431883175,6
instance,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
key,1,01/04/2020,M0d586,6,0.002092050209205,2,0.00174925998505255,6
kit,8,01/04/2020,M0d586,6,0.0167364016736401,8,0.0167364016736401,6
lab,6,01/04/2020,M0d586,6,0.0125523012552301,6,0.0125523012552301,6
laboratory,2,01/04/2020,M0d586,6,0.00418410041841,2,0.00418410041841,6
laggard,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
large,2,01/04/2020,M0d586,6,0.00418410041841,6,0.0038493879297202328,6
last,3,01/04/2020,M0d586,6,0.006276150627615,7,0.00458451621472905,6
lecturer,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
limitation,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
list,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
low,1,01/04/2020,M0d586,6,0.002092050209205,4,0.00597543390545785,6
main,1,01/04/2020,M0d586,6,0.002092050209205,2,0.0020264172614652,6
major,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
manufacturer,3,01/04/2020,M0d586,6,0.006276150627615,3,0.006276150627615,6
manufacturing,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
many,4,01/04/2020,M0d586,6,0.00836820083682,16,0.006317515925795858,6
market,1,01/04/2020,M0d586,6,0.002092050209205,7,0.016749441455573,6
medical,1,01/04/2020,M0d586,6,0.002092050209205,4,0.003492634850313867,6
microbial,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
mild,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
million,1,01/04/2020,M0d586,6,0.002092050209205,2,0.00174925998505255,6
minute,1,01/04/2020,M0d586,6,0.002092050209205,2,0.0032781679617453503,6
mobilisation,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
molecule,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
month,2,01/04/2020,M0d586,6,0.00418410041841,7,0.0044131211026528505,6
more,3,01/04/2020,M0d586,6,0.006276150627615,25,0.012441089531947462,6
mount,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
negative,2,01/04/2020,M0d586,6,0.00418410041841,2,0.00418410041841,6
new,6,01/04/2020,M0d586,6,0.0125523012552301,26,0.0096174492719423,6
nonprofit,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
nose,1,01/04/2020,M0d586,6,0.002092050209205,2,0.0032781679617453503,6
number,2,01/04/2020,M0d586,6,0.00418410041841,3,0.0030724423660677,6
official,3,01/04/2020,M0d586,6,0.006276150627615,5,0.0037938630097968996,6
one,2,01/04/2020,M0d586,6,0.00418410041841,10,0.004317096150072901,6
operating,1,01/04/2020,M0d586,6,0.002092050209205,2,0.0020264172614652,6
option,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
other,3,01/04/2020,M0d586,6,0.006276150627615,27,0.009537695030871972,6
outbreak,2,01/04/2020,M0d586,6,0.00418410041841,4,0.0033516186311985997,6
outsized,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
pandemic,1,01/04/2020,M0d586,6,0.002092050209205,3,0.0024524948655025997,6
past,3,01/04/2020,M0d586,6,0.006276150627615,4,0.00471040235783265,6
pathogenesis,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
patient,6,01/04/2020,M0d586,6,0.0125523012552301,14,0.012600727479691539,6
people,2,01/04/2020,M0d586,6,0.00418410041841,18,0.00993457547969622,6
per,1,01/04/2020,M0d586,6,0.002092050209205,4,0.0024733628658519997,6
place,1,01/04/2020,M0d586,6,0.002092050209205,7,0.00435116597423875,6
player,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
polymerase,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
population,2,01/04/2020,M0d586,6,0.00418410041841,8,0.004416020469150475,6
positive,1,01/04/2020,M0d586,6,0.002092050209205,2,0.0020264172614652,6
possible,1,01/04/2020,M0d586,6,0.002092050209205,2,0.0020264172614652,6
potential,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
practice,2,01/04/2020,M0d586,6,0.00418410041841,2,0.00418410041841,6
presence,3,01/04/2020,M0d586,6,0.006276150627615,4,0.0041184674706702,6
present,2,01/04/2020,M0d586,6,0.00418410041841,2,0.00418410041841,6
prick,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
private,3,01/04/2020,M0d586,6,0.006276150627615,3,0.006276150627615,6
problem,3,01/04/2020,M0d586,6,0.006276150627615,7,0.006589032415165501,6
procedure,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
processing,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
product,3,01/04/2020,M0d586,6,0.006276150627615,6,0.007752916263276926,6
professor,1,01/04/2020,M0d586,6,0.002092050209205,3,0.0056122351502646,6
prolonged,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
protein,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
province,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
public,3,01/04/2020,M0d586,6,0.006276150627615,21,0.010682483671635299,6
question,1,01/04/2020,M0d586,6,0.002092050209205,4,0.003646900834533175,6
race,1,01/04/2020,M0d586,6,0.002092050209205,2,0.00174925998505255,6
rate,1,01/04/2020,M0d586,6,0.002092050209205,3,0.0026542685614636004,6
reaction,1,01/04/2020,M0d586,6,0.002092050209205,2,0.0020264172614652,6
reader,1,01/04/2020,M0d586,6,0.002092050209205,2,0.00261835214862765,6
ready,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
reagent,2,01/04/2020,M0d586,6,0.00418410041841,2,0.00418410041841,6
recent,2,01/04/2020,M0d586,6,0.00418410041841,4,0.002517118164345167,6
regional,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
regulator,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
reinfection,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
reliability,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
reliable,2,01/04/2020,M0d586,6,0.00418410041841,2,0.00418410041841,6
representative,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
reproducible,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
researcher,1,01/04/2020,M0d586,6,0.002092050209205,5,0.0061356338361921,6
resistance,1,01/04/2020,M0d586,6,0.002092050209205,2,0.0020264172614652,6
resource,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
respiratory,1,01/04/2020,M0d586,6,0.002092050209205,1,0.002092050209205,6
response,1,01/04/2020,M0d586,6,0.002092050209205,4,0.0021509895929701997,6
result,3,01/04/2020,M0d586,6,0.006276150627615,3,0.006276150627615,6
role,1,01/04/2020,M0d586,6,0.002092050209205,4,0.002856965763342675,6
sample,8,01/04/2020,M0d586,6,0.0167364016736401,10,0.013152889832035351,6
