vector,word,wordCount_x,dt,doc_id,doc,percent_of_total,wordCount_y,wordavg
3,flow,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,focus,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,foot,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,force,2,26/05/2020,M0ea6f,3,0.0028129395218002,2,0.0028129395218002
3,former,1,26/05/2020,M0ea6f,3,0.0014064697609001,2,0.0022755619244752
3,free,1,26/05/2020,M0ea6f,3,0.0014064697609001,7,0.0045360852309598
3,frontline,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,fund,1,26/05/2020,M0ea6f,3,0.0014064697609001,2,0.0016836270373127
3,funding,1,26/05/2020,M0ea6f,3,0.0014064697609001,2,0.0016836270373127
3,future,3,26/05/2020,M0ea6f,3,0.0042194092827004,5,0.0080227701272004
3,gallery,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,gamechanger,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,generation,3,26/05/2020,M0ea6f,3,0.0042194092827004,3,0.0042194092827004
3,ghost,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,giant,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,global,1,26/05/2020,M0ea6f,3,0.0014064697609001,10,0.0081521563876997
3,good,1,26/05/2020,M0ea6f,3,0.0014064697609001,6,0.0043746730699795
3,government,5,26/05/2020,M0ea6f,3,0.0070323488045007,17,0.0128281064025486
3,governor,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,great,1,26/05/2020,M0ea6f,3,0.0014064697609001,7,0.0034183474089987
3,gritty,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,group,2,26/05/2020,M0ea6f,3,0.0028129395218002,5,0.0033805646760868
3,guard,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,gunpoint,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,hastilyerected,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,head,1,26/05/2020,M0ea6f,3,0.0014064697609001,4,0.0024733628658519
3,headquarters,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,health,1,26/05/2020,M0ea6f,3,0.0014064697609001,27,0.0116566768846273
3,heavy,1,26/05/2020,M0ea6f,3,0.0014064697609001,2,0.0029353777375929
3,high,1,26/05/2020,M0ea6f,3,0.0014064697609001,4,0.0025063785823731
3,hightax,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,history,3,26/05/2020,M0ea6f,3,0.0042194092827004,4,0.0168155869942913
3,hole,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,hope,3,26/05/2020,M0ea6f,3,0.0042194092827004,5,0.003108282561492
3,hospital,1,26/05/2020,M0ea6f,3,0.0014064697609001,3,0.002795285089655
3,hostility,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,housing,2,26/05/2020,M0ea6f,3,0.0028129395218002,2,0.0028129395218002
3,hub,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,huge,1,26/05/2020,M0ea6f,3,0.0014064697609001,4,0.0028023460259543
3,hundred,1,26/05/2020,M0ea6f,3,0.0014064697609001,2,0.0030955793780577
3,hurricane,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,icing,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,immediate,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,impact,1,26/05/2020,M0ea6f,3,0.0014064697609001,2,0.0029863399032811
3,impossible,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,inch,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,inclined,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,indignity,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,industry,2,26/05/2020,M0ea6f,3,0.0028129395218002,8,0.0061055129084873
3,inequity,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,infection,1,26/05/2020,M0ea6f,3,0.0014064697609001,11,0.006735044241908
3,infusion,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,institution,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,intellectual,1,26/05/2020,M0ea6f,3,0.0014064697609001,3,0.0038478889685003
3,interest,1,26/05/2020,M0ea6f,3,0.0014064697609001,2,0.0022755619244752
3,internal,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,interval,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,investment,2,26/05/2020,M0ea6f,3,0.0028129395218002,3,0.0023868619177628
3,job,1,26/05/2020,M0ea6f,3,0.0014064697609001,4,0.0041665580553165
3,key,1,26/05/2020,M0ea6f,3,0.0014064697609001,2,0.0017492599850525
3,kitchen,1,26/05/2020,M0ea6f,3,0.0014064697609001,2,0.0029863399032811
3,large,3,26/05/2020,M0ea6f,3,0.0042194092827004,6,0.0038493879297202
3,last,2,26/05/2020,M0ea6f,3,0.0028129395218002,7,0.004584516214729
3,late,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,launch,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,leader,3,26/05/2020,M0ea6f,3,0.0042194092827004,5,0.0127324613447482
3,least,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,less,2,26/05/2020,M0ea6f,3,0.0028129395218002,4,0.0030793365166037
3,life,3,26/05/2020,M0ea6f,3,0.0042194092827004,4,0.0036820316853753
3,like,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,liquidity,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,longerlasting,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,magnetic,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,majority,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,mall,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,many,3,26/05/2020,M0ea6f,3,0.0042194092827004,16,0.0063175159257958
3,market,1,26/05/2020,M0ea6f,3,0.0014064697609001,7,0.016749441455573
3,matter,2,26/05/2020,M0ea6f,3,0.0028129395218002,3,0.0023868619177628
3,mayor,2,26/05/2020,M0ea6f,3,0.0028129395218002,2,0.0028129395218002
3,meal,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,mean,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,member,2,26/05/2020,M0ea6f,3,0.0028129395218002,3,0.0029787968049252
3,metropolis,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,million,1,26/05/2020,M0ea6f,3,0.0014064697609001,2,0.0017492599850525
3,modern,3,26/05/2020,M0ea6f,3,0.0042194092827004,4,0.0045020491389578
3,moment,2,26/05/2020,M0ea6f,3,0.0028129395218002,3,0.0029787968049252
3,month,3,26/05/2020,M0ea6f,3,0.0042194092827004,7,0.0044131211026528
3,more,6,26/05/2020,M0ea6f,3,0.0084388185654008,25,0.0124410895319474
3,morgue,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,motion,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,mould,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,murder,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,museum,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,nation,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,nearby,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,need,1,26/05/2020,M0ea6f,3,0.0014064697609001,2,0.0022755619244752
3,neighbourhood,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,nettlesome,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,new,7,26/05/2020,M0ea6f,3,0.0098452883263009,26,0.0096174492719423
3,next,5,26/05/2020,M0ea6f,3,0.0070323488045007,6,0.004496566559113
3,nightfall,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,note,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,office,5,26/05/2020,M0ea6f,3,0.0070323488045007,5,0.0070323488045007
3,offlimit,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,old,1,26/05/2020,M0ea6f,3,0.0014064697609001,2,0.0022755619244752
3,one,3,26/05/2020,M0ea6f,3,0.0042194092827004,10,0.0043170961500729
3,onetime,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,online,1,26/05/2020,M0ea6f,3,0.0014064697609001,2,0.0030955793780577
3,only,1,26/05/2020,M0ea6f,3,0.0014064697609001,3,0.0030391112982041
3,opportunity,2,26/05/2020,M0ea6f,3,0.0028129395218002,2,0.0028129395218002
3,other,13,26/05/2020,M0ea6f,3,0.0182841068917018,27,0.0095376950308719
3,outbreak,1,26/05/2020,M0ea6f,3,0.0014064697609001,4,0.0033516186311985
3,overabundance,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,overheated,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,own,2,26/05/2020,M0ea6f,3,0.0028129395218002,8,0.0045917352276036
3,oyster,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,pandemic,2,26/05/2020,M0ea6f,3,0.0028129395218002,3,0.0024524948655025
3,partisan,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,partner,1,26/05/2020,M0ea6f,3,0.0014064697609001,2,0.0029863399032811
3,party,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,passenger,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,patient,1,26/05/2020,M0ea6f,3,0.0014064697609001,14,0.0126007274796915
3,payroll,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,pendulum,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,people,2,26/05/2020,M0ea6f,3,0.0028129395218002,18,0.0099345754796962
3,per,1,26/05/2020,M0ea6f,3,0.0014064697609001,4,0.0024733628658519
3,periodic,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,phase,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,place,3,26/05/2020,M0ea6f,3,0.0042194092827004,7,0.0043511659742387
3,plague,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,plan,1,26/05/2020,M0ea6f,3,0.0014064697609001,2,0.0029863399032811
3,plea,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,policy,2,26/05/2020,M0ea6f,3,0.0028129395218002,3,0.0029787968049252
3,politic,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,poor,1,26/05/2020,M0ea6f,3,0.0014064697609001,3,0.0026640191941754
3,population,2,26/05/2020,M0ea6f,3,0.0028129395218002,8,0.0044160204691504
3,position,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,possibility,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,postal,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,power,1,26/05/2020,M0ea6f,3,0.0014064697609001,2,0.0083955425727577
3,president,1,26/05/2020,M0ea6f,3,0.0014064697609001,3,0.0052694449261121
3,progressive,1,26/05/2020,M0ea6f,3,0.0014064697609001,2,0.0029863399032811
3,property,2,26/05/2020,M0ea6f,3,0.0028129395218002,5,0.0061234508929755
3,prying,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,psychological,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,public,5,26/05/2020,M0ea6f,3,0.0070323488045007,21,0.0106824836716352
3,pull,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,purpose,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,quality,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,quick,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,race,1,26/05/2020,M0ea6f,3,0.0014064697609001,2,0.0017492599850525
3,radow,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,rare,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,rate,1,26/05/2020,M0ea6f,3,0.0014064697609001,3,0.0026542685614636
3,real,2,26/05/2020,M0ea6f,3,0.0028129395218002,2,0.0028129395218002
3,recent,1,26/05/2020,M0ea6f,3,0.0014064697609001,4,0.0025171181643451
3,reckoning,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,recovery,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,reflexive,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,reform,1,26/05/2020,M0ea6f,3,0.0014064697609001,2,0.0016836270373127
3,regime,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,regulation,1,26/05/2020,M0ea6f,3,0.0014064697609001,2,0.0016836270373127
3,reliance,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,reminder,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,remote,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,rent,2,26/05/2020,M0ea6f,3,0.0028129395218002,2,0.0028129395218002
3,reopening,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,resentment,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,reset,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,resident,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,resilience,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,response,1,26/05/2020,M0ea6f,3,0.0014064697609001,4,0.0021509895929701
3,restaurant,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,retail,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,retailer,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,revenue,2,26/05/2020,M0ea6f,3,0.0028129395218002,2,0.0028129395218002
3,reversion,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,reviewer,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,revival,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,rich,1,26/05/2020,M0ea6f,3,0.0014064697609001,4,0.002824230825467
3,ridership,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,rise,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,risktaker,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,role,1,26/05/2020,M0ea6f,3,0.0014064697609001,4,0.0028569657633426
3,safe,2,26/05/2020,M0ea6f,3,0.0028129395218002,6,0.007103629646934
3,safety,1,26/05/2020,M0ea6f,3,0.0014064697609001,2,0.0029353777375929
3,same,2,26/05/2020,M0ea6f,3,0.0028129395218002,5,0.0068616324039791
3,science,1,26/05/2020,M0ea6f,3,0.0014064697609001,2,0.0022755619244752
3,scrub,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,sculpture,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,second,1,26/05/2020,M0ea6f,3,0.0014064697609001,7,0.004229612059729
3,sector,1,26/05/2020,M0ea6f,3,0.0014064697609001,8,0.0045401312348641
3,security,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,selfdescribed,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,senior,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,sense,2,26/05/2020,M0ea6f,3,0.0028129395218002,2,0.0028129395218002
3,service,2,26/05/2020,M0ea6f,3,0.0028129395218002,4,0.0031133112937292
3,shard,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,shopping,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,shortfall,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,shutdown,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,side,2,26/05/2020,M0ea6f,3,0.0028129395218002,5,0.0061234508929755
3,sight,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,single,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,situation,1,26/05/2020,M0ea6f,3,0.0014064697609001,2,0.0029863399032811
3,sixfoot,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,skyhigh,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,small,1,26/05/2020,M0ea6f,3,0.0014064697609001,3,0.002795285089655
3,smartphone,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,social,1,26/05/2020,M0ea6f,3,0.0014064697609001,9,0.0087562378500327
3,soft,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,soldier,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,sort,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,soup,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,source,1,26/05/2020,M0ea6f,3,0.0014064697609001,2,0.0022755619244752
3,space,3,26/05/2020,M0ea6f,3,0.0042194092827004,4,0.0030900967982129
3,spot,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,state,2,26/05/2020,M0ea6f,3,0.0028129395218002,2,0.0028129395218002
3,steady,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,stock,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,storefront,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,story,1,26/05/2020,M0ea6f,3,0.0014064697609001,4,0.0087177672474282
3,stream,2,26/05/2020,M0ea6f,3,0.0028129395218002,2,0.0028129395218002
3,strong,1,26/05/2020,M0ea6f,3,0.0014064697609001,5,0.0041815684242371
3,struggle,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,subway,3,26/05/2020,M0ea6f,3,0.0042194092827004,3,0.0042194092827004
3,success,1,26/05/2020,M0ea6f,3,0.0014064697609001,2,0.0016836270373127
3,successor,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,such,2,26/05/2020,M0ea6f,3,0.0028129395218002,9,0.0048351407717215
3,sum,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,support,1,26/05/2020,M0ea6f,3,0.0014064697609001,2,0.0016836270373127
3,supporter,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,sustained,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,sympathy,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,system,5,26/05/2020,M0ea6f,3,0.0070323488045007,8,0.0079164847246542
3,tableau,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,talent,4,26/05/2020,M0ea6f,3,0.0056258790436005,4,0.0056258790436005
3,task,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,taste,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,tax,1,26/05/2020,M0ea6f,3,0.0014064697609001,3,0.0038478889685003
3,taxis,3,26/05/2020,M0ea6f,3,0.0042194092827004,3,0.0042194092827004
3,tech,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,technology,2,26/05/2020,M0ea6f,3,0.0028129395218002,9,0.0049718494953216
3,tenant,2,26/05/2020,M0ea6f,3,0.0028129395218002,2,0.0028129395218002
3,term,1,26/05/2020,M0ea6f,3,0.0014064697609001,2,0.0022755619244752
3,terror,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,terrorist,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,tester,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,testing,1,26/05/2020,M0ea6f,3,0.0014064697609001,10,0.0101174608218726
3,thing,1,26/05/2020,M0ea6f,3,0.0014064697609001,4,0.0040873293275542
3,third,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,thirdgeneration,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,threat,1,26/05/2020,M0ea6f,3,0.0014064697609001,4,0.0025171181643451
3,time,8,26/05/2020,M0ea6f,3,0.0112517580872011,13,0.0099225905476478
3,toll,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,top,1,26/05/2020,M0ea6f,3,0.0014064697609001,4,0.0041665580553165
3,tourism,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,tourist,2,26/05/2020,M0ea6f,3,0.0028129395218002,4,0.0308182344667824
3,town,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,traffic,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,transport,1,26/05/2020,M0ea6f,3,0.0014064697609001,2,0.0029353777375929
3,trapping,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,treatment,1,26/05/2020,M0ea6f,3,0.0014064697609001,2,0.0016836270373127
3,trepidation,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,trick,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,tristate,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,troubling,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,turn,1,26/05/2020,M0ea6f,3,0.0014064697609001,3,0.0054879238756653
3,twobedroom,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,ugly,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,unable,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,uncertainty,1,26/05/2020,M0ea6f,3,0.0014064697609001,3,0.0026542685614636
3,underground,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,undertaking,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,unemployment,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,unimaginable,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,unique,2,26/05/2020,M0ea6f,3,0.0028129395218002,2,0.0028129395218002
3,unused,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,urban,2,26/05/2020,M0ea6f,3,0.0028129395218002,2,0.0028129395218002
3,vaccine,2,26/05/2020,M0ea6f,3,0.0028129395218002,16,0.0152516170323538
3,value,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,various,1,26/05/2020,M0ea6f,3,0.0014064697609001,2,0.0017492599850525
3,vast,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,versailleslike,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,very,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,veteran,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,viability,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,vibrant,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,vintage,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,virtuous,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,virus,3,26/05/2020,M0ea6f,3,0.0042194092827004,24,0.0157461693616003
3,vulnerability,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,vulnerable,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,wake,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,way,4,26/05/2020,M0ea6f,3,0.0056258790436005,9,0.004186234070508
3,wealthy,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,week,1,26/05/2020,M0ea6f,3,0.0014064697609001,11,0.0061091688917679
3,well,1,26/05/2020,M0ea6f,3,0.0014064697609001,2,0.0016836270373127
3,west,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,widespread,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,worker,2,26/05/2020,M0ea6f,3,0.0028129395218002,2,0.0028129395218002
3,workforce,1,26/05/2020,M0ea6f,3,0.0014064697609001,2,0.0016836270373127
3,world,4,26/05/2020,M0ea6f,3,0.0056258790436005,20,0.009804528811878
3,wreckage,1,26/05/2020,M0ea6f,3,0.0014064697609001,1,0.0014064697609001
3,wrong,1,26/05/2020,M0ea6f,3,0.0014064697609001,2,0.0022755619244752
3,year,5,26/05/2020,M0ea6f,3,0.0070323488045007,21,0.0119075121197916
4,access,3,26/09/2019,M137b1,4,0.0461538461538461,4,0.0253600280997541
4,balanced,1,26/09/2019,M137b1,4,0.0153846153846153,1,0.0153846153846153
4,clarity,1,26/09/2019,M137b1,4,0.0153846153846153,1,0.0153846153846153
4,company,2,26/09/2019,M137b1,4,0.0307692307692307,13,0.0093715281085074
4,concept,1,26/09/2019,M137b1,4,0.0153846153846153,2,0.0086726998491703
4,decisionmaker,1,26/09/2019,M137b1,4,0.0153846153846153,2,0.0092646347363328
4,difference,1,26/09/2019,M137b1,4,0.0153846153846153,1,0.0153846153846153
4,different,1,26/09/2019,M137b1,4,0.0153846153846153,4,0.0058368552672515
4,drug,3,26/09/2019,M137b1,4,0.0461538461538461,8,0.0279788838612367
4,evolve,1,26/09/2019,M137b1,4,0.0153846153846153,1,0.0153846153846153
4,factor,2,26/09/2019,M137b1,4,0.0307692307692307,2,0.0307692307692307
4,full,1,26/09/2019,M137b1,4,0.0153846153846153,2,0.0087383327969101
4,future,1,26/09/2019,M137b1,4,0.0153846153846153,5,0.0080227701272004
4,global,1,26/09/2019,M137b1,4,0.0153846153846153,10,0.0081521563876997
4,government,1,26/09/2019,M137b1,4,0.0153846153846153,17,0.0128281064025486
4,host,1,26/09/2019,M137b1,4,0.0153846153846153,1,0.0153846153846153
4,innovative,1,26/09/2019,M137b1,4,0.0153846153846153,4,0.0062968824318831
